mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	system_text
32	32	0	0	9/8	3	1	1/16		1/16	1	808				
32	32	1/16	1/16	9/8	3	1	1/16		1/16	1	809				
32	32	1/8	1/8	9/8	3	1	1/16		1/16	1	810				
32	32	3/16	3/16	9/8	3	1	1/16		1/16	1	811				
32	32	1/4	1/4	9/8	3	1	1/16		1/16	1	812				
32	32	5/16	5/16	9/8	3	1	1/16		1/16	1	813				
32	32	3/8	3/8	9/8	3	1	1/16		1/16	1	814				
32	32	7/16	7/16	9/8	3	1	1/16		1/16	1	815				
32	32	1/2	1/2	9/8	3	1	1/16		1/16	1	816				
32	32	9/16	9/16	9/8	3	1	1/16		1/16	1	817				
32	32	5/8	5/8	9/8	3	1	1/16		1/16	1	818				
32	32	11/16	11/16	9/8	3	1	1/16		1/16	1	819				
32	32	3/4	3/4	9/8	3	1	1/16		1/16	1	820				
32	32	13/16	13/16	9/8	3	1	1/16		1/16	1	821				
32	32	7/8	7/8	9/8	3	1	1/16		1/16	1	822				
32	32	15/16	15/16	9/8	3	1	1/16		1/16	1	823				
32	32	1	1	9/8	3	1	1/16		1/16	1	824				
32	32	17/16	17/16	9/8	3	1	1/16		1/16	1	825				
32	32	0	0	9/8	4	1	0								
32	32	0	0	9/8	4	1	3/8		1/4	3/2	826				
32	32	3/8	3/8	9/8	4	1	3/8		1/4	3/2	827				
32	32	3/4	3/4	9/8	4	1	3/8		1/4	3/2	828				
33	33	0	0	9/8	1	1	3/8		1/4	3/2	829				
33	33	3/8	3/8	9/8	1	1	0					sf			
33	33	3/8	3/8	9/8	1	1	3/8		1/4	3/2	830				
33	33	3/4	3/4	9/8	1	1	1/8		1/8	1	831				
33	33	7/8	7/8	9/8	1	1	1/8		1/8	1	832				
33	33	1	1	9/8	1	1	1/8		1/8	1	833				
33	33	0	0	9/8	2	1	1/16		1/16	1	834				
33	33	1/16	1/16	9/8	2	1	1/16		1/16	1	835				
33	33	1/8	1/8	9/8	2	1	1/16		1/16	1	836				
33	33	3/16	3/16	9/8	2	1	1/16		1/16	1	837				
33	33	1/4	1/4	9/8	2	1	1/16		1/16	1	838				
33	33	5/16	5/16	9/8	2	1	1/16		1/16	1	839				
33	33	3/8	3/8	9/8	2	1	3/8		1/4	3/2	840				
33	33	3/4	3/4	9/8	2	1	3/8		1/4	3/2	841				
33	33	0	0	9/8	3	1	3/8		1/4	3/2	842				
33	33	3/8	3/8	9/8	3	1	0					sf			
33	33	3/8	3/8	9/8	3	1	0					sf			
33	33	3/8	3/8	9/8	3	1	1/16		1/16	1	843				
33	33	7/16	7/16	9/8	3	1	1/16		1/16	1	844				
33	33	1/2	1/2	9/8	3	1	1/16		1/16	1	845				
33	33	9/16	9/16	9/8	3	1	1/16		1/16	1	846				
33	33	5/8	5/8	9/8	3	1	1/16		1/16	1	847				
33	33	11/16	11/16	9/8	3	1	1/16		1/16	1	848				
33	33	3/4	3/4	9/8	3	1	1/4		1/4	1	849				
33	33	1	1	9/8	3	1	1/8		1/8	1	850				
33	33	0	0	9/8	4	1	3/8		1/4	3/2	851				
33	33	3/8	3/8	9/8	4	1	0					sf			
33	33	3/8	3/8	9/8	4	1	3/8		1/4	3/2	852				
33	33	3/4	3/4	9/8	4	1	3/8		1/4	3/2	853				
34	34	0	0	9/8	1	1	0					p			
34	34	0	0	9/8	1	1	1/4		1/4	1	854				
34	34	5/8	5/8	9/8	1	1	1/16		1/16	1	855				
34	34	11/16	11/16	9/8	1	1	1/16		1/16	1	856				
34	34	3/4	3/4	9/8	1	1	1/16		1/16	1	857				
34	34	13/16	13/16	9/8	1	1	1/16		1/16	1	858				
34	34	7/8	7/8	9/8	1	1	1/16		1/16	1	859				
34	34	15/16	15/16	9/8	1	1	1/16		1/16	1	860				
34	34	0	0	9/8	2	1	1/4		1/4	1	861				
34	34	3/8	3/8	9/8	2	1	1/16		1/16	1	862				
34	34	7/16	7/16	9/8	2	1	1/16		1/16	1	863				
34	34	1/2	1/2	9/8	2	1	1/16		1/16	1	864				
34	34	9/16	9/16	9/8	2	1	1/16		1/16	1	865				
34	34	5/8	5/8	9/8	2	1	1/16		1/16	1	866				
34	34	11/16	11/16	9/8	2	1	1/16		1/16	1	867				
34	34	3/4	3/4	9/8	2	1	1/16		1/16	1	868				
34	34	13/16	13/16	9/8	2	1	1/16		1/16	1	869				
34	34	7/8	7/8	9/8	2	1	1/16		1/16	1	870				
34	34	15/16	15/16	9/8	2	1	1/16		1/16	1	871				
34	34	1	1	9/8	2	1	1/16		1/16	1	872				
34	34	17/16	17/16	9/8	2	1	1/16		1/16	1	873				
34	34	0	0	9/8	3	1	0					p			
34	34	0	0	9/8	3	1	0					p			
34	34	0	0	9/8	3	1	1/16		1/16	1	874				
34	34	1/16	1/16	9/8	3	1	1/16		1/16	1	875				
34	34	1/8	1/8	9/8	3	1	1/16		1/16	1	876				
34	34	3/16	3/16	9/8	3	1	1/16		1/16	1	877				
34	34	1/4	1/4	9/8	3	1	1/16		1/16	1	878				
34	34	5/16	5/16	9/8	3	1	1/16		1/16	1	879				
34	34	3/8	3/8	9/8	3	1	1/16		1/16	1	880				
34	34	7/16	7/16	9/8	3	1	1/16		1/16	1	881				
34	34	1/2	1/2	9/8	3	1	1/16		1/16	1	882				
34	34	9/16	9/16	9/8	3	1	1/16		1/16	1	883				
34	34	5/8	5/8	9/8	3	1	1/16		1/16	1	884				
34	34	11/16	11/16	9/8	3	1	1/16		1/16	1	885				
34	34	3/4	3/4	9/8	3	1	1/16		1/16	1	886				
34	34	13/16	13/16	9/8	3	1	1/16		1/16	1	887				
34	34	7/8	7/8	9/8	3	1	1/16		1/16	1	888				
34	34	15/16	15/16	9/8	3	1	1/16		1/16	1	889				
34	34	1	1	9/8	3	1	1/16		1/16	1	890				
34	34	17/16	17/16	9/8	3	1	1/16		1/16	1	891				
34	34	0	0	9/8	4	1	0					p			
34	34	0	0	9/8	4	1	1/4		1/4	1	892		articStaccatoBelow		
34	34	3/4	3/4	9/8	4	1	1/4		1/4	1	893				
34	34	1	1	9/8	4	1	1/16		1/16	1	894				
34	34	17/16	17/16	9/8	4	1	1/16		1/16	1	895				
35	35	0	0	9/8	1	1	3/8		1/4	3/2	896				
35	35	3/8	3/8	9/8	1	1	3/8		1/4	3/2	897				
35	35	3/4	3/4	9/8	1	1	3/8		1/4	3/2	898				
35	35	0	0	9/8	2	1	1/8		1/8	1	899				
35	35	1/8	1/8	9/8	2	1	1/8		1/8	1	900				
35	35	1/4	1/4	9/8	2	1	1/8		1/8	1	901		articStaccatoBelow		
35	35	3/8	3/8	9/8	2	1	3/4		1/2	3/2	902				
35	35	0	0	9/8	3	1	1/8		1/8	1	903				
35	35	1/8	1/8	9/8	3	1	1/8		1/8	1	904				
35	35	1/4	1/4	9/8	3	1	1/8		1/8	1	905				
35	35	3/8	3/8	9/8	3	1	3/4		1/2	3/2	906				
35	35	0	0	9/8	4	1	1/16		1/16	1	907				
35	35	1/16	1/16	9/8	4	1	1/16		1/16	1	908				
35	35	1/8	1/8	9/8	4	1	1/16		1/16	1	909				
35	35	3/16	3/16	9/8	4	1	1/16		1/16	1	910				
35	35	1/4	1/4	9/8	4	1	1/16		1/16	1	911				
35	35	5/16	5/16	9/8	4	1	1/16		1/16	1	912				
35	35	3/8	3/8	9/8	4	1	1/16		1/16	1	913				
35	35	7/16	7/16	9/8	4	1	1/16		1/16	1	914				
35	35	1/2	1/2	9/8	4	1	1/16		1/16	1	915				
35	35	9/16	9/16	9/8	4	1	1/16		1/16	1	916				
35	35	5/8	5/8	9/8	4	1	1/16		1/16	1	917				
35	35	11/16	11/16	9/8	4	1	1/16		1/16	1	918				
35	35	3/4	3/4	9/8	4	1	1/16		1/16	1	919				
35	35	13/16	13/16	9/8	4	1	1/16		1/16	1	920				
35	35	7/8	7/8	9/8	4	1	1/16		1/16	1	921				
35	35	15/16	15/16	9/8	4	1	1/16		1/16	1	922				
35	35	1	1	9/8	4	1	1/16		1/16	1	923				
35	35	17/16	17/16	9/8	4	1	1/16		1/16	1	924				
36	36	0	0	9/8	1	1	0								
36	36	0	0	9/8	1	1	1/8		1/8	1	925				
36	36	1/8	1/8	9/8	1	1	1/8		1/8	1	926				
36	36	1/4	1/4	9/8	1	1	1/8		1/8	1	927		articStaccatoAbove		
36	36	3/8	3/8	9/8	1	1	3/8		1/4	3/2	928				
36	36	3/4	3/4	9/8	1	1	3/8		1/4	3/2	929				
36	36	0	0	9/8	2	1	0								
36	36	0	0	9/8	2	1	1/8		1/8	1	930				
36	36	1/8	1/8	9/8	2	1	1/8		1/8	1	931				
36	36	1/4	1/4	9/8	2	1	1/8		1/8	1	932		articStaccatoBelow		
36	36	3/8	3/8	9/8	2	1	3/4		1/2	3/2	933				
36	36	0	0	9/8	3	1	0								
36	36	0	0	9/8	3	1	3/16		1/8	3/2	934				
36	36	3/16	3/16	9/8	3	1	1/16		1/16	1	935				
36	36	1/4	1/4	9/8	3	1	1/16		1/16	1	936				
36	36	5/16	5/16	9/8	3	1	1/16		1/16	1	937				
36	36	3/8	3/8	9/8	3	1	3/8		1/4	3/2	938				
36	36	3/4	3/4	9/8	3	1	3/8		1/4	3/2	939				
36	36	0	0	9/8	4	1	0								
36	36	0	0	9/8	4	1	1/16		1/16	1	940				
36	36	1/16	1/16	9/8	4	1	1/16		1/16	1	941				
36	36	1/8	1/8	9/8	4	1	1/16		1/16	1	942				
36	36	3/16	3/16	9/8	4	1	1/16		1/16	1	943				
36	36	1/4	1/4	9/8	4	1	1/16		1/16	1	944				
36	36	5/16	5/16	9/8	4	1	1/16		1/16	1	945				
36	36	3/8	3/8	9/8	4	1	1/16		1/16	1	946				
36	36	7/16	7/16	9/8	4	1	1/16		1/16	1	947				
36	36	1/2	1/2	9/8	4	1	1/16		1/16	1	948				
36	36	9/16	9/16	9/8	4	1	1/16		1/16	1	949				
36	36	5/8	5/8	9/8	4	1	1/16		1/16	1	950				
36	36	11/16	11/16	9/8	4	1	1/16		1/16	1	951				
36	36	3/4	3/4	9/8	4	1	1/16		1/16	1	952				
36	36	13/16	13/16	9/8	4	1	1/16		1/16	1	953				
36	36	7/8	7/8	9/8	4	1	1/16		1/16	1	954				
36	36	15/16	15/16	9/8	4	1	1/16		1/16	1	955				
36	36	1	1	9/8	4	1	1/16		1/16	1	956				
36	36	17/16	17/16	9/8	4	1	1/16		1/16	1	957				
37	37	0	0	9/8	1	1	3/8		1/4	3/2	958				
37	37	3/8	3/8	9/8	1	1	0					sf			
37	37	3/8	3/8	9/8	1	1	3/8		1/4	3/2	959				
37	37	3/4	3/4	9/8	1	1	1/8		1/8	1	960				
37	37	7/8	7/8	9/8	1	1	1/8		1/8	1	961				
37	37	1	1	9/8	1	1	1/8		1/8	1	962				
37	37	0	0	9/8	2	1	1/16		1/16	1	963				
37	37	1/16	1/16	9/8	2	1	1/16		1/16	1	964				
37	37	1/8	1/8	9/8	2	1	1/16		1/16	1	965				
37	37	3/16	3/16	9/8	2	1	1/16		1/16	1	966				
37	37	1/4	1/4	9/8	2	1	1/16		1/16	1	967				
37	37	5/16	5/16	9/8	2	1	1/16		1/16	1	968				
37	37	3/8	3/8	9/8	2	1	0					sf			
37	37	3/8	3/8	9/8	2	1	3/8		1/4	3/2	969				
37	37	3/4	3/4	9/8	2	1	3/8		1/4	3/2	970				
37	37	0	0	9/8	3	1	3/8		1/4	3/2	971				
37	37	3/8	3/8	9/8	3	1	0					sf			
37	37	3/8	3/8	9/8	3	1	1/16		1/16	1	972				
37	37	7/16	7/16	9/8	3	1	1/16		1/16	1	973				
37	37	1/2	1/2	9/8	3	1	1/16		1/16	1	974				
37	37	9/16	9/16	9/8	3	1	1/16		1/16	1	975				
37	37	5/8	5/8	9/8	3	1	1/16		1/16	1	976				
37	37	11/16	11/16	9/8	3	1	1/16		1/16	1	977				
37	37	3/4	3/4	9/8	3	1	1/4		1/4	1	978				
37	37	1	1	9/8	3	1	1/8		1/8	1	979				
37	37	0	0	9/8	4	1	3/8		1/4	3/2	980				
37	37	3/8	3/8	9/8	4	1	0					sf			
37	37	3/8	3/8	9/8	4	1	3/8		1/4	3/2	981				
37	37	3/4	3/4	9/8	4	1	3/8		1/4	3/2	982				
38	38	0	0	9/8	1	1	0					p			
38	38	0	0	9/8	1	1	1/8		1/8	1	983				
38	38	1/8	1/8	9/8	1	1	1/8		1/8	1	984				
38	38	1/4	1/4	9/8	1	1	1/8		1/8	1	985				
38	38	3/8	3/8	9/8	1	1	1/4		1/4	1	986				
38	38	0	0	9/8	2	1	0					p			
38	38	0	0	9/8	2	1	1/8		1/8	1	987				
38	38	1/8	1/8	9/8	2	1	1/8		1/8	1	988				
38	38	1/4	1/4	9/8	2	1	1/8		1/8	1	989				
38	38	3/8	3/8	9/8	2	1	1/4		1/4	1	990				
38	38	0	0	9/8	3	1	0					p			
38	38	0	0	9/8	3	1	3/8		1/4	3/2	991				
38	38	3/8	3/8	9/8	3	1	1/16		1/16	1	992				
38	38	7/16	7/16	9/8	3	1	1/16		1/16	1	993				
38	38	1/2	1/2	9/8	3	1	1/16		1/16	1	994				
38	38	9/16	9/16	9/8	3	1	1/16		1/16	1	995				
38	38	5/8	5/8	9/8	3	1	1/16		1/16	1	996				
38	38	11/16	11/16	9/8	3	1	1/16		1/16	1	997				
38	38	3/4	3/4	9/8	3	1	1/16		1/16	1	998				
38	38	13/16	13/16	9/8	3	1	1/16		1/16	1	999				
38	38	7/8	7/8	9/8	3	1	1/16		1/16	1	1000				
38	38	15/16	15/16	9/8	3	1	1/16		1/16	1	1001				
38	38	1	1	9/8	3	1	1/16		1/16	1	1002				
38	38	17/16	17/16	9/8	3	1	1/16		1/16	1	1003				
38	38	0	0	9/8	4	1	0					p			
38	38	0	0	9/8	4	1	1/8		1/8	1	1004				
38	38	1/8	1/8	9/8	4	1	1/8		1/8	1	1005				
38	38	1/4	1/4	9/8	4	1	1/8		1/8	1	1006				
38	38	3/8	3/8	9/8	4	1	1/4		1/4	1	1007				
39	39	0	0	9/8	1	1	1/8		1/8	1	1008				
39	39	1/8	1/8	9/8	1	1	1/8		1/8	1	1009				
39	39	1/4	1/4	9/8	1	1	1/8		1/8	1	1010				
39	39	3/8	3/8	9/8	1	1	1/4		1/4	1	1011				
39	39	0	0	9/8	2	1	3/8		1/4	3/2	1012				
39	39	3/8	3/8	9/8	2	1	1/16		1/16	1	1013				
39	39	7/16	7/16	9/8	2	1	1/16		1/16	1	1014				
39	39	1/2	1/2	9/8	2	1	1/16		1/16	1	1015				
39	39	9/16	9/16	9/8	2	1	1/16		1/16	1	1016				
39	39	5/8	5/8	9/8	2	1	1/16		1/16	1	1017				
39	39	11/16	11/16	9/8	2	1	1/16		1/16	1	1018				
39	39	3/4	3/4	9/8	2	1	1/16		1/16	1	1019				
39	39	13/16	13/16	9/8	2	1	1/16		1/16	1	1020				
39	39	7/8	7/8	9/8	2	1	1/16		1/16	1	1021				
39	39	15/16	15/16	9/8	2	1	1/16		1/16	1	1022				
39	39	1	1	9/8	2	1	1/16		1/16	1	1023				
39	39	17/16	17/16	9/8	2	1	1/16		1/16	1	1024				
39	39	0	0	9/8	3	1	1/8		1/8	1	1025				
39	39	1/8	1/8	9/8	3	1	1/8		1/8	1	1026				
39	39	1/4	1/4	9/8	3	1	1/8		1/8	1	1027				
39	39	3/8	3/8	9/8	3	1	1/4		1/4	1	1028				
39	39	0	0	9/8	4	1	1/8		1/8	1	1029				
39	39	1/8	1/8	9/8	4	1	1/8		1/8	1	1030				
39	39	1/4	1/4	9/8	4	1	1/8		1/8	1	1031				
39	39	3/8	3/8	9/8	4	1	1/4		1/4	1	1032				
40	40	0	0	9/8	1	1	3/8		1/4	3/2	1033				
40	40	3/8	3/8	9/8	1	1	1/16		1/16	1	1034				
40	40	7/16	7/16	9/8	1	1	1/16		1/16	1	1035				
40	40	1/2	1/2	9/8	1	1	1/16		1/16	1	1036				
40	40	9/16	9/16	9/8	1	1	1/16		1/16	1	1037				
40	40	5/8	5/8	9/8	1	1	1/16		1/16	1	1038				
40	40	11/16	11/16	9/8	1	1	1/16		1/16	1	1039				
40	40	3/4	3/4	9/8	1	1	1/16		1/16	1	1040				
40	40	13/16	13/16	9/8	1	1	1/16		1/16	1	1041				
40	40	7/8	7/8	9/8	1	1	1/16		1/16	1	1042				
40	40	15/16	15/16	9/8	1	1	1/16		1/16	1	1043				
40	40	1	1	9/8	1	1	1/16		1/16	1	1044				
40	40	17/16	17/16	9/8	1	1	1/16		1/16	1	1045				
40	40	0	0	9/8	2	1	1/8		1/8	1	1046				
40	40	1/8	1/8	9/8	2	1	1/8		1/8	1	1047				
40	40	1/4	1/4	9/8	2	1	1/8		1/8	1	1048				
40	40	3/8	3/8	9/8	2	1	1/4		1/4	1	1049				
40	40	0	0	9/8	3	1	1/8		1/8	1	1050				
40	40	1/8	1/8	9/8	3	1	1/8		1/8	1	1051				
40	40	1/4	1/4	9/8	3	1	1/8		1/8	1	1052				
40	40	3/8	3/8	9/8	3	1	1/4		1/4	1	1053				
40	40	0	0	9/8	4	1	1/8		1/8	1	1054				
40	40	1/8	1/8	9/8	4	1	1/8		1/8	1	1055				
40	40	1/4	1/4	9/8	4	1	1/8		1/8	1	1056				
40	40	3/8	3/8	9/8	4	1	1/4		1/4	1	1057				
41	41	0	0	9/8	1	1	1/16		1/16	1	1058				
41	41	1/16	1/16	9/8	1	1	1/16		1/16	1	1059				
41	41	1/8	1/8	9/8	1	1	1/16		1/16	1	1060				
41	41	3/16	3/16	9/8	1	1	1/16		1/16	1	1061				
41	41	1/4	1/4	9/8	1	1	1/16		1/16	1	1062				
41	41	5/16	5/16	9/8	1	1	1/16		1/16	1	1063				
41	41	3/8	3/8	9/8	1	1	1/16		1/16	1	1064				
41	41	7/16	7/16	9/8	1	1	1/16		1/16	1	1065				
41	41	1/2	1/2	9/8	1	1	1/16		1/16	1	1066				
41	41	9/16	9/16	9/8	1	1	1/16		1/16	1	1067				
41	41	5/8	5/8	9/8	1	1	1/16		1/16	1	1068				
41	41	11/16	11/16	9/8	1	1	1/16		1/16	1	1069				
41	41	3/4	3/4	9/8	1	1	1/16		1/16	1	1070				
41	41	13/16	13/16	9/8	1	1	1/16		1/16	1	1071				
41	41	7/8	7/8	9/8	1	1	1/16		1/16	1	1072				
41	41	15/16	15/16	9/8	1	1	1/16		1/16	1	1073				
41	41	1	1	9/8	1	1	1/16		1/16	1	1074				
41	41	17/16	17/16	9/8	1	1	1/16		1/16	1	1075				
42	42	0	0	9/8	1	1	1/4		1/4	1	1076				
42	42	1/4	1/4	9/8	1	1	0					pp			
42	42	1/4	1/4	9/8	1	1	1/8		1/8	1	1077				
42	42	3/8	3/8	9/8	1	1	3/8		1/4	3/2	1078				
42	42	3/4	3/4	9/8	1	1	1/8		1/8	1	1079				
42	42	7/8	7/8	9/8	1	1	1/8		1/8	1	1080				
42	42	1	1	9/8	1	1	1/8		1/8	1	1081				
42	42	3/8	3/8	9/8	2	1	1/4		1/4	1	1082				
42	42	5/8	5/8	9/8	2	1	0					pp			
42	42	5/8	5/8	9/8	2	1	1/8		1/8	1	1083				
42	42	3/4	3/4	9/8	2	1	1/4		1/4	1	1084				
42	42	1	1	9/8	2	1	1/8		1/8	1	1085				
42	42	0	0	9/8	3	1	1/4		1/4	1	1086				
42	42	1/4	1/4	9/8	3	1	0					pp			
42	42	1/4	1/4	9/8	3	1	1/8		1/8	1	1087				
42	42	3/8	3/8	9/8	3	1	1/4		1/4	1	1088				
42	42	5/8	5/8	9/8	3	1	1/8		1/8	1	1089				
42	42	3/4	3/4	9/8	3	1	1/4		1/4	1	1090				
42	42	1	1	9/8	3	1	1/8		1/8	1	1091				
42	42	0	0	9/8	4	1	0					pp			
42	42	0	0	9/8	4	1	3/4		1/2	3/2	1092				
42	42	3/4	3/4	9/8	4	1	1/4		1/4	1	1093				
42	42	1	1	9/8	4	1	1/8		1/8	1	1094				
43	43	0	0	9/8	1	1	1/4		1/4	1	1095				
43	43	1/4	1/4	9/8	1	1	0								
43	43	1/4	1/4	9/8	1	1	1/16		1/16	1	1096				
43	43	5/16	5/16	9/8	1	1	1/16		1/16	1	1097				
43	43	3/8	3/8	9/8	1	1	3/8		1/4	3/2	1098				
43	43	3/4	3/4	9/8	1	1	1/8		1/8	1	1099				
43	43	7/8	7/8	9/8	1	1	1/8		1/8	1	1100				
43	43	1	1	9/8	1	1	1/8		1/8	1	1101				
43	43	0	0	9/8	2	1	1/4		1/4	1	1102				
43	43	1/4	1/4	9/8	2	1	0								
43	43	1/4	1/4	9/8	2	1	1/16		1/16	1	1103				
43	43	5/16	5/16	9/8	2	1	1/16		1/16	1	1104				
43	43	3/8	3/8	9/8	2	1	3/8		1/4	3/2	1105				
43	43	3/4	3/4	9/8	2	1	1/8		1/8	1	1106				
43	43	7/8	7/8	9/8	2	1	1/8		1/8	1	1107				
43	43	1	1	9/8	2	1	1/8		1/8	1	1108				
43	43	0	0	9/8	3	1	1/4		1/4	1	1109				
43	43	1/4	1/4	9/8	3	1	0								
43	43	1/4	1/4	9/8	3	1	1/8		1/8	1	1110				
43	43	3/8	3/8	9/8	3	1	3/8		1/4	3/2	1111				
43	43	3/4	3/4	9/8	3	1	1/8		1/8	1	1112				
43	43	7/8	7/8	9/8	3	1	1/8		1/8	1	1113				
43	43	1	1	9/8	3	1	1/8		1/8	1	1114				
43	43	0	0	9/8	4	1	1/4		1/4	1	1115				
43	43	1/4	1/4	9/8	4	1	0								
43	43	1/4	1/4	9/8	4	1	1/8		1/8	1	1116				
43	43	3/8	3/8	9/8	4	1	1/4		1/4	1	1117				
43	43	5/8	5/8	9/8	4	1	1/8		1/8	1	1118				
43	43	3/4	3/4	9/8	4	1	1/4		1/4	1	1119				
43	43	1	1	9/8	4	1	1/8		1/8	1	1120				
44	44	0	0	9/8	1	1	0					p			
44	44	0	0	9/8	1	1	1/4		1/4	1	1121				
44	44	1/4	1/4	9/8	1	1	0	grace16	1/16	1	1122				
44	44	1/4	1/4	9/8	1	1	0	grace16	1/16	1	1123				
44	44	1/4	1/4	9/8	1	1	0	grace16	1/16	1	1124				
44	44	1/4	1/4	9/8	1	1	0	grace16	1/16	1	1125				
44	44	1/4	1/4	9/8	1	1	1/16		1/16	1	1126				
44	44	5/16	5/16	9/8	1	1	1/16		1/16	1	1127				
44	44	3/8	3/8	9/8	1	1	3/8		1/4	3/2	1128				
44	44	3/4	3/4	9/8	1	1	3/16		1/8	3/2	1129				
44	44	15/16	15/16	9/8	1	1	1/16		1/16	1	1130				
44	44	1	1	9/8	1	1	3/32		1/16	3/2	1131				
44	44	35/32	35/32	9/8	1	1	1/32		1/32	1	1132				
44	44	0	0	9/8	2	1	0					p			
44	44	0	0	9/8	2	1	1/4		1/4	1	1133				
44	44	1/4	1/4	9/8	2	1	1/8		1/8	1	1134				
44	44	3/8	3/8	9/8	2	1	3/8		1/4	3/2	1135				
44	44	3/4	3/4	9/8	2	1	3/8		1/4	3/2	1136				
44	44	0	0	9/8	3	1	0					p			
44	44	0	0	9/8	3	1	1/4		1/4	1	1137				
44	44	1/4	1/4	9/8	3	1	1/8		1/8	1	1138				
44	44	3/8	3/8	9/8	3	1	3/8		1/4	3/2	1139				
44	44	3/4	3/4	9/8	3	1	3/8		1/4	3/2	1140				
44	44	0	0	9/8	4	1	0					p			
44	44	0	0	9/8	4	1	1/8		1/8	1	1141				
44	44	1/8	1/8	9/8	4	1	1/8		1/8	1	1142				
44	44	1/4	1/4	9/8	4	1	1/8		1/8	1	1143				
44	44	3/8	3/8	9/8	4	1	3/8		1/4	3/2	1144				
44	44	3/4	3/4	9/8	4	1	3/8		1/4	3/2	1145				
45	45	0	0	9/8	1	1	1/4		1/4	1	1146				
45	45	1/4	1/4	9/8	1	1	0					pp			
45	45	3/8	3/8	9/8	1	1	1/4		1/4	1	1147				
45	45	0	0	9/8	2	1	1/4		1/4	1	1148				
45	45	1/4	1/4	9/8	2	1	0					pp			
45	45	3/8	3/8	9/8	2	1	1/4		1/4	1	1149				
45	45	0	0	9/8	3	1	1/4		1/4	1	1150				
45	45	1/4	1/4	9/8	3	1	0					pp			
45	45	3/8	3/8	9/8	3	1	1/4		1/4	1	1151				
45	45	0	0	9/8	4	1	1/4		1/4	1	1152				
45	45	1/4	1/4	9/8	4	1	0					pp			
45	45	3/8	3/8	9/8	4	1	1/4		1/4	1	1153				
46	46	0	0	9/8	1	1	3/8		1/4	3/2	1154				
46	46	3/8	3/8	9/8	1	1	0					pp			
46	46	3/8	3/8	9/8	1	1	1/16		1/16	1	1155				
46	46	7/16	7/16	9/8	1	1	1/16		1/16	1	1156				
46	46	1/2	1/2	9/8	1	1	1/16		1/16	1	1157				
46	46	9/16	9/16	9/8	1	1	1/16		1/16	1	1158				
46	46	5/8	5/8	9/8	1	1	1/16		1/16	1	1159				
46	46	11/16	11/16	9/8	1	1	1/16		1/16	1	1160				
46	46	3/4	3/4	9/8	1	1	1/16		1/16	1	1161				
46	46	13/16	13/16	9/8	1	1	1/16		1/16	1	1162				
46	46	7/8	7/8	9/8	1	1	1/16		1/16	1	1163				
46	46	15/16	15/16	9/8	1	1	1/16		1/16	1	1164				
46	46	1	1	9/8	1	1	1/16		1/16	1	1165				
46	46	17/16	17/16	9/8	1	1	1/16		1/16	1	1166				
46	46	0	0	9/8	2	1	1/4		1/4	1	1167				
46	46	1/4	1/4	9/8	2	1	0					pp			
46	46	3/8	3/8	9/8	2	1	1/4		1/4	1	1168				
46	46	0	0	9/8	3	1	1/4		1/4	1	1169				
46	46	1/4	1/4	9/8	3	1	0					pp			
46	46	3/8	3/8	9/8	3	1	1/4		1/4	1	1170				
46	46	0	0	9/8	4	1	1/4		1/4	1	1171				
46	46	1/4	1/4	9/8	4	1	0					pp			
46	46	3/8	3/8	9/8	4	1	1/4		1/4	1	1172				
47	47	0	0	9/8	1	1	3/8		1/4	3/2	1173				
47	47	3/8	3/8	9/8	1	1	1/16		1/16	1	1174				
47	47	7/16	7/16	9/8	1	1	1/16		1/16	1	1175				
47	47	1/2	1/2	9/8	1	1	0								
47	47	1/2	1/2	9/8	1	1	1/16		1/16	1	1176				
47	47	9/16	9/16	9/8	1	1	1/16		1/16	1	1177				
47	47	5/8	5/8	9/8	1	1	1/16		1/16	1	1178				
47	47	11/16	11/16	9/8	1	1	1/16		1/16	1	1179				
47	47	3/4	3/4	9/8	1	1	1/16		1/16	1	1180				
47	47	13/16	13/16	9/8	1	1	1/16		1/16	1	1181				
47	47	7/8	7/8	9/8	1	1	1/16		1/16	1	1182				
47	47	15/16	15/16	9/8	1	1	1/16		1/16	1	1183				
47	47	1	1	9/8	1	1	1/16		1/16	1	1184				
47	47	17/16	17/16	9/8	1	1	1/16		1/16	1	1185				
47	47	0	0	9/8	2	1	1/4		1/4	1	1186				
47	47	3/8	3/8	9/8	2	1	1/4		1/4	1	1187				
47	47	0	0	9/8	3	1	1/4		1/4	1	1188				
47	47	3/8	3/8	9/8	3	1	1/4		1/4	1	1189				
47	47	0	0	9/8	4	1	1/4		1/4	1	1190				
47	47	3/8	3/8	9/8	4	1	1/4		1/4	1	1191				
48	48	0	0	9/8	1	1	0					f			
48	48	0	0	9/8	1	1	3/4		1/2	3/2	1192				
48	48	3/4	3/4	9/8	1	1	3/8		1/4	3/2	1193				
48	48	0	0	9/8	2	1	0					f			
48	48	0	0	9/8	2	1	3/8		1/4	3/2	1194				
48	48	3/8	3/8	9/8	2	1	3/8		1/4	3/2	1195				
48	48	3/4	3/4	9/8	2	1	3/8		1/4	3/2	1196				
48	48	0	0	9/8	3	1	0					f			
48	48	0	0	9/8	3	1	3/8		1/4	3/2	1197				
