mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	Trill:trill
85	85	13/32	13/32	2/4	3	1	1/32		1/32	1	1582						
85	85	7/16	7/16	2/4	3	1	1/32		1/32	1	1583						
85	85	15/32	15/32	2/4	3	1	1/32		1/32	1	1584						
85	85	0	0	2/4	4	1	1/16		1/16	1	1585						
85	85	1/16	1/16	2/4	4	1	1/8		1/8	1	1586						
85	85	3/16	3/16	2/4	4	1	1/8		1/8	1	1587						
85	85	5/16	5/16	2/4	4	1	1/8		1/8	1	1588						
85	85	7/16	7/16	2/4	4	1	1/16		1/16	1	1589						
86	86	1/32	1/32	2/4	1	1	0					pp					
86	86	1/32	1/32	2/4	1	1	1/32		1/32	1	1590						
86	86	1/16	1/16	2/4	1	1	1/32		1/32	1	1591						
86	86	3/32	3/32	2/4	1	1	1/32		1/32	1	1592						
86	86	1/8	1/8	2/4	1	1	1/32		1/32	1	1593						
86	86	5/32	5/32	2/4	1	1	1/32		1/32	1	1594						
86	86	3/16	3/16	2/4	1	1	1/32		1/32	1	1595						
86	86	7/32	7/32	2/4	1	1	1/32		1/32	1	1596						
86	86	1/4	1/4	2/4	1	1	1/32		1/32	1	1597						
86	86	9/32	9/32	2/4	1	1	1/32		1/32	1	1598						
86	86	5/16	5/16	2/4	1	1	1/32		1/32	1	1599						
86	86	11/32	11/32	2/4	1	1	1/32		1/32	1	1600						
86	86	3/8	3/8	2/4	1	1	1/32		1/32	1	1601						
86	86	13/32	13/32	2/4	1	1	1/32		1/32	1	1602						
86	86	7/16	7/16	2/4	1	1	1/32		1/32	1	1603						
86	86	15/32	15/32	2/4	1	1	1/32		1/32	1	1604						
86	86	0	0	2/4	2	1	0					pp					
86	86	0	0	2/4	2	1	1/8		1/8	1	1605						
86	86	1/8	1/8	2/4	2	1	1/8		1/8	1	1606						
86	86	1/4	1/4	2/4	2	1	1/8		1/8	1	1607						
86	86	3/8	3/8	2/4	2	1	1/8		1/8	1	1608						
86	86	0	0	2/4	3	1	0					pp					
86	86	0	0	2/4	3	1	1/16		1/16	1	1609						
86	86	1/16	1/16	2/4	3	1	1/8		1/8	1	1610						
86	86	3/16	3/16	2/4	3	1	1/8		1/8	1	1611						
86	86	5/16	5/16	2/4	3	1	1/8		1/8	1	1612						
86	86	7/16	7/16	2/4	3	1	1/16		1/16	1	1613						
86	86	0	0	2/4	4	1	0					pp					
86	86	0	0	2/4	4	1	1/8		1/8	1	1614						
86	86	1/8	1/8	2/4	4	1	1/8		1/8	1	1615						
86	86	1/4	1/4	2/4	4	1	1/8		1/8	1	1616						
86	86	3/8	3/8	2/4	4	1	1/8		1/8	1	1617						
87	87	0	0	2/4	1	1	0							cresc.			
87	87	0	0	2/4	1	1	1/32		1/32	1	1618						
87	87	1/32	1/32	2/4	1	1	1/32		1/32	1	1619						
87	87	1/16	1/16	2/4	1	1	1/32		1/32	1	1620						
87	87	3/32	3/32	2/4	1	1	1/32		1/32	1	1621						
87	87	1/8	1/8	2/4	1	1	1/32		1/32	1	1622						
87	87	5/32	5/32	2/4	1	1	1/32		1/32	1	1623						
87	87	3/16	3/16	2/4	1	1	1/32		1/32	1	1624						
87	87	7/32	7/32	2/4	1	1	1/32		1/32	1	1625						
87	87	1/4	1/4	2/4	1	1	1/32		1/32	1	1626						
87	87	9/32	9/32	2/4	1	1	1/32		1/32	1	1627						
87	87	5/16	5/16	2/4	1	1	1/32		1/32	1	1628						
87	87	11/32	11/32	2/4	1	1	1/32		1/32	1	1629						
87	87	3/8	3/8	2/4	1	1	1/32		1/32	1	1630						
87	87	13/32	13/32	2/4	1	1	1/32		1/32	1	1631						
87	87	7/16	7/16	2/4	1	1	1/32		1/32	1	1632						
87	87	15/32	15/32	2/4	1	1	1/32		1/32	1	1633						
87	87	0	0	2/4	2	1	0							cresc.			
87	87	0	0	2/4	2	1	1/8		1/8	1	1634						
87	87	1/8	1/8	2/4	2	1	1/8		1/8	1	1635						
87	87	1/4	1/4	2/4	2	1	1/8		1/8	1	1636						
87	87	3/8	3/8	2/4	2	1	1/8		1/8	1	1637						
87	87	0	0	2/4	3	1	0							cresc.			
87	87	0	0	2/4	3	1	1/16		1/16	1	1638						
87	87	1/16	1/16	2/4	3	1	1/8		1/8	1	1639						
87	87	3/16	3/16	2/4	3	1	1/8		1/8	1	1640						
87	87	5/16	5/16	2/4	3	1	1/8		1/8	1	1641						
87	87	7/16	7/16	2/4	3	1	1/16		1/16	1	1642						
87	87	0	0	2/4	4	1	0							cresc.			
87	87	0	0	2/4	4	1	1/8		1/8	1	1643						
87	87	1/8	1/8	2/4	4	1	1/8		1/8	1	1644						
87	87	1/4	1/4	2/4	4	1	1/8		1/8	1	1645						
87	87	3/8	3/8	2/4	4	1	1/8		1/8	1	1646						
88	88	0	0	2/4	1	1	1/32		1/32	1	1647						
88	88	1/32	1/32	2/4	1	1	1/32		1/32	1	1648						
88	88	1/16	1/16	2/4	1	1	1/32		1/32	1	1649						
88	88	3/32	3/32	2/4	1	1	1/32		1/32	1	1650						
88	88	1/8	1/8	2/4	1	1	1/32		1/32	1	1651						
88	88	5/32	5/32	2/4	1	1	1/32		1/32	1	1652						
88	88	3/16	3/16	2/4	1	1	1/32		1/32	1	1653						
88	88	7/32	7/32	2/4	1	1	1/32		1/32	1	1654						
88	88	1/4	1/4	2/4	1	1	1/32		1/32	1	1655						
88	88	9/32	9/32	2/4	1	1	1/32		1/32	1	1656						
88	88	5/16	5/16	2/4	1	1	1/32		1/32	1	1657						
88	88	11/32	11/32	2/4	1	1	1/32		1/32	1	1658						
88	88	3/8	3/8	2/4	1	1	1/32		1/32	1	1659						
88	88	13/32	13/32	2/4	1	1	1/32		1/32	1	1660						
88	88	7/16	7/16	2/4	1	1	1/32		1/32	1	1661						
88	88	15/32	15/32	2/4	1	1	1/32		1/32	1	1662						
88	88	0	0	2/4	2	1	1/8		1/8	1	1663						
88	88	1/8	1/8	2/4	2	1	1/8		1/8	1	1664						
88	88	1/4	1/4	2/4	2	1	1/8		1/8	1	1665						
88	88	3/8	3/8	2/4	2	1	1/8		1/8	1	1666						
88	88	0	0	2/4	3	1	1/16		1/16	1	1667						
88	88	1/16	1/16	2/4	3	1	1/8		1/8	1	1668						
88	88	3/16	3/16	2/4	3	1	1/8		1/8	1	1669						
88	88	5/16	5/16	2/4	3	1	1/8		1/8	1	1670						
88	88	7/16	7/16	2/4	3	1	1/16		1/16	1	1671						
88	88	0	0	2/4	4	1	1/8		1/8	1	1672						
88	88	1/8	1/8	2/4	4	1	1/8		1/8	1	1673						
88	88	1/4	1/4	2/4	4	1	1/8		1/8	1	1674						
88	88	3/8	3/8	2/4	4	1	1/8		1/8	1	1675						
89	89	0	0	2/4	1	1	1/32		1/32	1	1676						
89	89	1/32	1/32	2/4	1	1	1/32		1/32	1	1677						
89	89	1/16	1/16	2/4	1	1	1/32		1/32	1	1678						
89	89	3/32	3/32	2/4	1	1	1/32		1/32	1	1679						
89	89	1/8	1/8	2/4	1	1	1/32		1/32	1	1680						
89	89	5/32	5/32	2/4	1	1	1/32		1/32	1	1681						
89	89	3/16	3/16	2/4	1	1	1/32		1/32	1	1682						
89	89	7/32	7/32	2/4	1	1	1/32		1/32	1	1683						
89	89	1/4	1/4	2/4	1	1	1/32		1/32	1	1684						
89	89	9/32	9/32	2/4	1	1	1/32		1/32	1	1685						
89	89	5/16	5/16	2/4	1	1	1/32		1/32	1	1686						
89	89	11/32	11/32	2/4	1	1	1/32		1/32	1	1687						
89	89	3/8	3/8	2/4	1	1	1/32		1/32	1	1688						
89	89	13/32	13/32	2/4	1	1	1/32		1/32	1	1689						
89	89	7/16	7/16	2/4	1	1	1/32		1/32	1	1690						
89	89	15/32	15/32	2/4	1	1	1/32		1/32	1	1691						
89	89	0	0	2/4	2	1	1/8		1/8	1	1692						
89	89	1/8	1/8	2/4	2	1	1/8		1/8	1	1693						
89	89	1/4	1/4	2/4	2	1	1/8		1/8	1	1694						
89	89	3/8	3/8	2/4	2	1	1/8		1/8	1	1695						
89	89	0	0	2/4	3	1	1/16		1/16	1	1696						
89	89	1/16	1/16	2/4	3	1	1/8		1/8	1	1697						
89	89	3/16	3/16	2/4	3	1	1/8		1/8	1	1698						
89	89	5/16	5/16	2/4	3	1	1/8		1/8	1	1699						
89	89	7/16	7/16	2/4	3	1	1/16		1/16	1	1700						
89	89	0	0	2/4	4	1	1/8		1/8	1	1701						
89	89	1/8	1/8	2/4	4	1	1/8		1/8	1	1702						
89	89	1/4	1/4	2/4	4	1	1/8		1/8	1	1703						
89	89	3/8	3/8	2/4	4	1	1/8		1/8	1	1704						
90	90	0	0	2/4	1	1	0					p					
90	90	0	0	2/4	1	1	1/8		1/8	1	1705						
90	90	0	0	2/4	2	1	0					p					
90	90	0	0	2/4	2	1	1/4		1/4	1	1706						
90	90	1/4	1/4	2/4	2	1	1/32		1/32	1	1707						
90	90	9/32	9/32	2/4	2	1	1/32		1/32	1	1708						
90	90	5/16	5/16	2/4	2	1	1/32		1/32	1	1709						
90	90	11/32	11/32	2/4	2	1	1/32		1/32	1	1710						
90	90	3/8	3/8	2/4	2	1	1/32		1/32	1	1711						
90	90	13/32	13/32	2/4	2	1	1/32		1/32	1	1712						
90	90	7/16	7/16	2/4	2	1	1/32		1/32	1	1713						
90	90	15/32	15/32	2/4	2	1	1/32		1/32	1	1714						
90	90	0	0	2/4	3	1	0					p					
90	90	0	0	2/4	3	1	1/16		1/16	1	1715						
90	90	1/16	1/16	2/4	3	1	1/16		1/16	1	1716						
90	90	1/8	1/8	2/4	3	1	1/16		1/16	1	1717						
90	90	3/16	3/16	2/4	3	1	1/16		1/16	1	1718						
90	90	1/4	1/4	2/4	3	1	1/16		1/16	1	1719						
90	90	5/16	5/16	2/4	3	1	1/16		1/16	1	1720						
90	90	3/8	3/8	2/4	3	1	1/16		1/16	1	1721						
90	90	7/16	7/16	2/4	3	1	1/16		1/16	1	1722						
90	90	0	0	2/4	4	1	0					p					
90	90	0	0	2/4	4	1	1/8		1/8	1	1723						
91	91	0	0	2/4	1	1	1/8		1/8	1	1724						
91	91	1/8	1/8	2/4	1	1	1/32		1/32	1	1725						
91	91	5/32	5/32	2/4	1	1	1/32		1/32	1	1726						
91	91	3/16	3/16	2/4	1	1	1/32		1/32	1	1727						
91	91	7/32	7/32	2/4	1	1	1/32		1/32	1	1728						
91	91	1/4	1/4	2/4	1	1	1/32		1/32	1	1729						
91	91	9/32	9/32	2/4	1	1	1/32		1/32	1	1730						
91	91	5/16	5/16	2/4	1	1	1/32		1/32	1	1731						
91	91	11/32	11/32	2/4	1	1	1/32		1/32	1	1732						
91	91	3/8	3/8	2/4	1	1	1/32		1/32	1	1733						
91	91	13/32	13/32	2/4	1	1	1/32		1/32	1	1734						
91	91	7/16	7/16	2/4	1	1	1/32		1/32	1	1735						
91	91	15/32	15/32	2/4	1	1	1/32		1/32	1	1736						
91	91	0	0	2/4	2	1	3/32		1/16	3/2	1737						
91	91	3/32	3/32	2/4	2	1	1/32		1/32	1	1738						
91	91	1/8	1/8	2/4	2	1	1/8		1/8	1	1739						
91	91	0	0	2/4	3	1	1/16		1/16	1	1740						
91	91	1/16	1/16	2/4	3	1	1/16		1/16	1	1741						
91	91	1/8	1/8	2/4	3	1	1/16		1/16	1	1742						
91	91	3/16	3/16	2/4	3	1	1/16		1/16	1	1743						
91	91	1/4	1/4	2/4	3	1	1/16		1/16	1	1744						
91	91	5/16	5/16	2/4	3	1	1/16		1/16	1	1745						
91	91	3/8	3/8	2/4	3	1	1/16		1/16	1	1746						
91	91	7/16	7/16	2/4	3	1	1/16		1/16	1	1747						
91	91	0	0	2/4	4	1	1/16		1/16	1	1748						
91	91	1/16	1/16	2/4	4	1	1/16		1/16	1	1749						
91	91	1/8	1/8	2/4	4	1	1/16		1/16	1	1750						
91	91	3/16	3/16	2/4	4	1	1/16		1/16	1	1751						
91	91	1/4	1/4	2/4	4	1	1/16		1/16	1	1752						
91	91	5/16	5/16	2/4	4	1	1/16		1/16	1	1753						
91	91	3/8	3/8	2/4	4	1	1/16		1/16	1	1754						
91	91	7/16	7/16	2/4	4	1	1/16		1/16	1	1755						
92	92	0	0	2/4	1	1	3/32		1/16	3/2	1756						
92	92	3/32	3/32	2/4	1	1	1/32		1/32	1	1757						
92	92	1/8	1/8	2/4	1	1	1/8		1/8	1	1758						
92	92	0	0	2/4	2	1	1/8		1/8	1	1759						
92	92	1/8	1/8	2/4	2	1	1/32		1/32	1	1760						
92	92	5/32	5/32	2/4	2	1	1/32		1/32	1	1761						
92	92	3/16	3/16	2/4	2	1	1/32		1/32	1	1762						
92	92	7/32	7/32	2/4	2	1	1/32		1/32	1	1763						
92	92	1/4	1/4	2/4	2	1	1/32		1/32	1	1764						
92	92	9/32	9/32	2/4	2	1	1/32		1/32	1	1765						
92	92	5/16	5/16	2/4	2	1	1/32		1/32	1	1766						
92	92	11/32	11/32	2/4	2	1	1/32		1/32	1	1767						
92	92	3/8	3/8	2/4	2	1	1/32		1/32	1	1768						
92	92	13/32	13/32	2/4	2	1	1/32		1/32	1	1769						
92	92	7/16	7/16	2/4	2	1	1/32		1/32	1	1770						
92	92	15/32	15/32	2/4	2	1	1/32		1/32	1	1771						
92	92	0	0	2/4	3	1	1/16		1/16	1	1772						
92	92	1/16	1/16	2/4	3	1	1/16		1/16	1	1773						
92	92	1/8	1/8	2/4	3	1	1/16		1/16	1	1774						
92	92	3/16	3/16	2/4	3	1	1/16		1/16	1	1775						
92	92	1/4	1/4	2/4	3	1	1/16		1/16	1	1776						
92	92	5/16	5/16	2/4	3	1	1/16		1/16	1	1777						
92	92	3/8	3/8	2/4	3	1	1/16		1/16	1	1778						
92	92	7/16	7/16	2/4	3	1	1/16		1/16	1	1779						
92	92	0	0	2/4	4	1	1/8		1/8	1	1780						
93	93	0	0	2/4	1	1	1/8		1/8	1	1781						
93	93	1/8	1/8	2/4	1	1	1/32		1/32	1	1782						
93	93	5/32	5/32	2/4	1	1	1/32		1/32	1	1783						
93	93	3/16	3/16	2/4	1	1	1/32		1/32	1	1784						
93	93	7/32	7/32	2/4	1	1	1/32		1/32	1	1785						
93	93	1/4	1/4	2/4	1	1	1/32		1/32	1	1786						
93	93	9/32	9/32	2/4	1	1	1/32		1/32	1	1787						
93	93	5/16	5/16	2/4	1	1	1/32		1/32	1	1788						
93	93	11/32	11/32	2/4	1	1	1/32		1/32	1	1789						
93	93	3/8	3/8	2/4	1	1	1/32		1/32	1	1790						
93	93	13/32	13/32	2/4	1	1	1/32		1/32	1	1791						
93	93	7/16	7/16	2/4	1	1	1/32		1/32	1	1792						
93	93	15/32	15/32	2/4	1	1	1/32		1/32	1	1793						
93	93	0	0	2/4	2	1	3/32		1/16	3/2	1794						
93	93	3/32	3/32	2/4	2	1	1/32		1/32	1	1795						
93	93	1/8	1/8	2/4	2	1	1/8		1/8	1	1796						
93	93	5/16	5/16	2/4	2	1	1/16		1/16	1	1797						
93	93	3/8	3/8	2/4	2	1	1/16		1/16	1	1798						
93	93	7/16	7/16	2/4	2	1	1/16		1/16	1	1799						
93	93	0	0	2/4	3	1	1/16		1/16	1	1800						
93	93	1/16	1/16	2/4	3	1	1/16		1/16	1	1801						
93	93	1/8	1/8	2/4	3	1	1/16		1/16	1	1802						
