mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	Trill:trill
102	102	1/4	1/4	3/8	1	1	1/8		1/8	1	1199				
102	102	0	0	3/8	2	1	0					p			
102	102	0	0	3/8	2	1	1/16		1/16	1	1200				
102	102	1/16	1/16	3/8	2	1	1/16		1/16	1	1201				
102	102	1/8	1/8	3/8	2	1	1/16		1/16	1	1202				
102	102	3/16	3/16	3/8	2	1	1/16		1/16	1	1203				
102	102	1/4	1/4	3/8	2	1	1/16		1/16	1	1204				
102	102	5/16	5/16	3/8	2	1	1/16		1/16	1	1205				
103	103	0	0	3/8	1	1	1/16		1/16	1	1206				
103	103	1/16	1/16	3/8	1	1	1/16		1/16	1	1207				
103	103	1/8	1/8	3/8	1	1	0					sf			
103	103	1/8	1/8	3/8	1	1	1/16		1/16	1	1208				
103	103	3/16	3/16	3/8	1	1	1/16		1/16	1	1209				
103	103	1/4	1/4	3/8	1	1	1/16		1/16	1	1210				
103	103	5/16	5/16	3/8	1	1	1/16		1/16	1	1211				
103	103	0	0	3/8	2	1	1/8		1/8	1	1212				
103	103	1/8	1/8	3/8	2	1	0					sf			
103	103	1/8	1/8	3/8	2	1	1/8		1/8	1	1213				
103	103	1/8	1/8	3/8	3	1	0					sf			
103	103	1/8	1/8	3/8	3	1	1/8		1/8	1	1214				
103	103	0	0	3/8	4	1	0					p			
103	103	0	0	3/8	4	1	1/8		1/8	1	1215				
104	104	0	0	3/8	1	1	1/16		1/16	1	1216				
104	104	1/16	1/16	3/8	1	1	1/16		1/16	1	1217				
104	104	1/8	1/8	3/8	1	1	0					sf			
104	104	1/8	1/8	3/8	1	1	1/16		1/16	1	1218				
104	104	3/16	3/16	3/8	1	1	1/16		1/16	1	1219				
104	104	1/4	1/4	3/8	1	1	1/16		1/16	1	1220				
104	104	5/16	5/16	3/8	1	1	1/16		1/16	1	1221				
104	104	1/8	1/8	3/8	2	1	0					sf			
104	104	1/8	1/8	3/8	2	1	1/8		1/8	1	1222				
104	104	1/8	1/8	3/8	3	1	0					sf			
104	104	1/8	1/8	3/8	3	1	1/8		1/8	1	1223				
104	104	0	0	3/8	4	1	0					sf			
104	104	0	0	3/8	4	1	1/8		1/8	1	1224				
105	105	0	0	3/8	1	1	1/16		1/16	1	1225				
105	105	1/16	1/16	3/8	1	1	1/16		1/16	1	1226				
105	105	1/8	1/8	3/8	1	1	0					sf			
105	105	1/8	1/8	3/8	1	1	1/16		1/16	1	1227				
105	105	3/16	3/16	3/8	1	1	1/16		1/16	1	1228				
105	105	1/4	1/4	3/8	1	1	1/16		1/16	1	1229				
105	105	5/16	5/16	3/8	1	1	1/16		1/16	1	1230				
105	105	1/8	1/8	3/8	2	1	0					sf			
105	105	1/8	1/8	3/8	2	1	1/8		1/8	1	1231				
105	105	1/8	1/8	3/8	3	1	0					sf			
105	105	1/8	1/8	3/8	3	1	1/8		1/8	1	1232				
105	105	0	0	3/8	4	1	0					sf			
105	105	0	0	3/8	4	1	1/8		1/8	1	1233				
106	106	0	0	3/8	1	1	1/16		1/16	1	1234				
106	106	1/16	1/16	3/8	1	1	1/16		1/16	1	1235				
106	106	1/8	1/8	3/8	1	1	0					sf			
106	106	1/8	1/8	3/8	1	1	1/16		1/16	1	1236				
106	106	3/16	3/16	3/8	1	1	1/16		1/16	1	1237				
106	106	1/4	1/4	3/8	1	1	1/16		1/16	1	1238				
106	106	5/16	5/16	3/8	1	1	1/16		1/16	1	1239				
106	106	1/8	1/8	3/8	2	1	0					sf			
106	106	1/8	1/8	3/8	2	1	1/8		1/8	1	1240				
106	106	1/8	1/8	3/8	3	1	0					sf			
106	106	1/8	1/8	3/8	3	1	1/8		1/8	1	1241				
106	106	0	0	3/8	4	1	0					sf			
106	106	0	0	3/8	4	1	1/8		1/8	1	1242				
107	107	0	0	3/8	1	1	0							decresc.	
107	107	0	0	3/8	1	1	1/16		1/16	1	1243				
107	107	1/16	1/16	3/8	1	1	1/16		1/16	1	1244				
107	107	1/8	1/8	3/8	1	1	1/16		1/16	1	1245				
107	107	3/16	3/16	3/8	1	1	1/16		1/16	1	1246				
107	107	1/4	1/4	3/8	1	1	1/16		1/16	1	1247				
107	107	5/16	5/16	3/8	1	1	1/16		1/16	1	1248				
107	107	0	0	3/8	2	1	0							decresc.	
107	107	1/8	1/8	3/8	2	1	1/8		1/8	1	1249				
107	107	0	0	3/8	3	1	0							decresc.	
107	107	1/8	1/8	3/8	3	1	1/8		1/8	1	1250				
107	107	0	0	3/8	4	1	0							decresc.	
107	107	0	0	3/8	4	1	1/8		1/8	1	1251				
108	108	0	0	3/8	1	1	1/16		1/16	1	1252				
108	108	1/16	1/16	3/8	1	1	1/16		1/16	1	1253				
108	108	1/8	1/8	3/8	1	1	1/16		1/16	1	1254				
108	108	3/16	3/16	3/8	1	1	1/16		1/16	1	1255				
108	108	1/4	1/4	3/8	1	1	1/16		1/16	1	1256				
108	108	5/16	5/16	3/8	1	1	1/16		1/16	1	1257				
108	108	1/8	1/8	3/8	2	1	1/8		1/8	1	1258				
108	108	1/8	1/8	3/8	3	1	1/8		1/8	1	1259				
108	108	0	0	3/8	4	1	1/8		1/8	1	1260				
109	109	0	0	3/8	1	1	1/16		1/16	1	1261				
109	109	1/16	1/16	3/8	1	1	1/16		1/16	1	1262				
109	109	1/8	1/8	3/8	1	1	1/16		1/16	1	1263				
109	109	3/16	3/16	3/8	1	1	1/16		1/16	1	1264				
109	109	1/4	1/4	3/8	1	1	1/16		1/16	1	1265				
109	109	5/16	5/16	3/8	1	1	1/16		1/16	1	1266				
109	109	1/8	1/8	3/8	2	1	1/8		1/8	1	1267				
109	109	1/8	1/8	3/8	3	1	1/8		1/8	1	1268				
109	109	0	0	3/8	4	1	1/8		1/8	1	1269				
110	110	0	0	3/8	1	1	1/16		1/16	1	1270				
110	110	1/16	1/16	3/8	1	1	1/16		1/16	1	1271				
110	110	1/8	1/8	3/8	1	1	1/16		1/16	1	1272				
110	110	3/16	3/16	3/8	1	1	1/16		1/16	1	1273				
110	110	1/4	1/4	3/8	1	1	1/16		1/16	1	1274				
110	110	5/16	5/16	3/8	1	1	1/16		1/16	1	1275				
110	110	1/8	1/8	3/8	2	1	1/8		1/8	1	1276				
110	110	1/8	1/8	3/8	3	1	1/8		1/8	1	1277				
110	110	0	0	3/8	4	1	1/8		1/8	1	1278				
111	111	0	0	3/8	1	1	1/8		1/8	1	1279				
111	111	1/8	1/8	3/8	1	1	1/8		1/8	1	1280				
111	111	1/4	1/4	3/8	1	1	1/8		1/8	1	1281				
112	112	0	0	3/8	1	1	1/8		1/8	1	1282				
112	112	1/8	1/8	3/8	1	1	1/8		1/8	1	1283				
112	112	1/4	1/4	3/8	1	1	1/8		1/8	1	1284				
113	113	0	0	3/8	1	1	1/8		1/8	1	1285				
113	113	1/8	1/8	3/8	1	1	1/8		1/8	1	1286				
113	113	1/4	1/4	3/8	1	1	1/8		1/8	1	1287				
114	114	0	0	3/8	1	1	0					pp			
114	114	0	0	3/8	1	1	1/8		1/8	1	1288				
114	114	1/8	1/8	3/8	1	1	1/8		1/8	1	1289				
114	114	1/4	1/4	3/8	1	1	1/8		1/8	1	1290				
114	114	0	0	3/8	2	1	0					pp			
114	114	0	0	3/8	2	1	1/8		1/8	1	1291				
114	114	1/8	1/8	3/8	2	1	1/8		1/8	1	1292				
114	114	1/4	1/4	3/8	2	1	1/8		1/8	1	1293				
114	114	0	0	3/8	3	1	0					pp			
114	114	0	0	3/8	3	1	1/8		1/8	1	1294				
114	114	1/8	1/8	3/8	3	1	1/8		1/8	1	1295				
114	114	1/4	1/4	3/8	3	1	1/8		1/8	1	1296				
114	114	0	0	3/8	4	1	0					pp			
114	114	0	0	3/8	4	1	1/8		1/8	1	1297				
114	114	1/8	1/8	3/8	4	1	1/8		1/8	1	1298				
114	114	1/4	1/4	3/8	4	1	1/8		1/8	1	1299				
115	115	0	0	3/8	1	1	1/8		1/8	1	1300				
115	115	1/8	1/8	3/8	1	1	1/8		1/8	1	1301				
115	115	1/4	1/4	3/8	1	1	1/8		1/8	1	1302				
115	115	0	0	3/8	2	1	1/8		1/8	1	1303				
115	115	1/8	1/8	3/8	2	1	1/8		1/8	1	1304				
115	115	1/4	1/4	3/8	2	1	1/8		1/8	1	1305				
115	115	0	0	3/8	3	1	1/8		1/8	1	1306				
115	115	1/8	1/8	3/8	3	1	1/8		1/8	1	1307				
115	115	1/4	1/4	3/8	3	1	1/8		1/8	1	1308				
115	115	0	0	3/8	4	1	1/8		1/8	1	1309				
115	115	1/8	1/8	3/8	4	1	1/8		1/8	1	1310				
115	115	1/4	1/4	3/8	4	1	1/8		1/8	1	1311				
116	116	0	0	3/8	1	1	1/8		1/8	1	1312				
116	116	1/8	1/8	3/8	1	1	1/8		1/8	1	1313				
116	116	1/4	1/4	3/8	1	1	1/8		1/8	1	1314				
116	116	0	0	3/8	2	1	1/8		1/8	1	1315				
116	116	1/8	1/8	3/8	2	1	1/8		1/8	1	1316				
116	116	1/4	1/4	3/8	2	1	1/8		1/8	1	1317				
116	116	0	0	3/8	3	1	1/8		1/8	1	1318				
116	116	1/8	1/8	3/8	3	1	1/8		1/8	1	1319				
116	116	1/4	1/4	3/8	3	1	1/8		1/8	1	1320				
116	116	0	0	3/8	4	1	1/8		1/8	1	1321				
116	116	1/8	1/8	3/8	4	1	1/8		1/8	1	1322				
116	116	1/4	1/4	3/8	4	1	1/8		1/8	1	1323				
117	117	0	0	3/8	1	1	1/8		1/8	1	1324				
117	117	1/8	1/8	3/8	1	1	1/8		1/8	1	1325				
117	117	1/4	1/4	3/8	1	1	1/8		1/8	1	1326				
117	117	0	0	3/8	2	1	1/8		1/8	1	1327				
117	117	1/8	1/8	3/8	2	1	1/8		1/8	1	1328				
117	117	1/4	1/4	3/8	2	1	1/8		1/8	1	1329				
117	117	0	0	3/8	3	1	1/8		1/8	1	1330				
117	117	1/8	1/8	3/8	3	1	1/8		1/8	1	1331				
117	117	1/4	1/4	3/8	3	1	1/8		1/8	1	1332				
117	117	0	0	3/8	4	1	1/8		1/8	1	1333				
117	117	1/8	1/8	3/8	4	1	1/8		1/8	1	1334				
117	117	1/4	1/4	3/8	4	1	1/8		1/8	1	1335				
118	118	0	0	3/8	1	1	1/8		1/8	1	1336				
118	118	1/8	1/8	3/8	1	1	1/8		1/8	1	1337				
118	118	1/4	1/4	3/8	1	1	1/8		1/8	1	1338				
118	118	0	0	3/8	2	1	1/8		1/8	1	1339				
118	118	1/8	1/8	3/8	2	1	1/8		1/8	1	1340				
118	118	1/4	1/4	3/8	2	1	1/8		1/8	1	1341				
118	118	0	0	3/8	3	1	1/8		1/8	1	1342				
118	118	1/8	1/8	3/8	3	1	1/8		1/8	1	1343				
118	118	1/4	1/4	3/8	3	1	1/8		1/8	1	1344				
118	118	0	0	3/8	4	1	1/8		1/8	1	1345				
118	118	1/8	1/8	3/8	4	1	1/8		1/8	1	1346				
118	118	1/4	1/4	3/8	4	1	1/8		1/8	1	1347				
119	119	0	0	3/8	1	1	1/8		1/8	1	1348				
119	119	1/8	1/8	3/8	1	1	1/8		1/8	1	1349				
119	119	1/4	1/4	3/8	1	1	1/8		1/8	1	1350				
119	119	0	0	3/8	2	1	1/8		1/8	1	1351				
119	119	1/8	1/8	3/8	2	1	1/8		1/8	1	1352				
119	119	1/4	1/4	3/8	2	1	1/8		1/8	1	1353				
119	119	0	0	3/8	3	1	1/8		1/8	1	1354				
119	119	1/8	1/8	3/8	3	1	1/8		1/8	1	1355				
119	119	1/4	1/4	3/8	3	1	1/8		1/8	1	1356				
119	119	0	0	3/8	4	1	1/8		1/8	1	1357				
119	119	1/8	1/8	3/8	4	1	1/8		1/8	1	1358				
119	119	1/4	1/4	3/8	4	1	1/8		1/8	1	1359				
120	120	0	0	3/8	1	1	1/8		1/8	1	1360				
120	120	1/8	1/8	3/8	1	1	1/8		1/8	1	1361				
120	120	1/4	1/4	3/8	1	1	1/8		1/8	1	1362				
120	120	0	0	3/8	2	1	1/8		1/8	1	1363				
120	120	1/8	1/8	3/8	2	1	1/8		1/8	1	1364				
120	120	1/4	1/4	3/8	2	1	1/8		1/8	1	1365				
120	120	0	0	3/8	3	1	1/8		1/8	1	1366				
120	120	1/8	1/8	3/8	3	1	1/8		1/8	1	1367				
120	120	1/4	1/4	3/8	3	1	1/8		1/8	1	1368				
120	120	0	0	3/8	4	1	1/8		1/8	1	1369				
120	120	1/8	1/8	3/8	4	1	1/8		1/8	1	1370				
120	120	1/4	1/4	3/8	4	1	1/8		1/8	1	1371				
121	121	0	0	3/8	1	1	1/8		1/8	1	1372				
121	121	0	0	3/8	2	1	1/8		1/8	1	1373				
121	121	0	0	3/8	3	1	1/8		1/8	1	1374				
121	121	0	0	3/8	4	1	1/8		1/8	1	1375				
121	121	1/8	1/8	3/8	4	1	1/8		1/8	1	1376				
121	121	1/4	1/4	3/8	4	1	1/8		1/8	1	1377				
122	122	1/8	1/8	3/8	1	1	1/8		1/8	1	1378				
122	122	1/4	1/4	3/8	1	1	1/8		1/8	1	1379				
122	122	1/8	1/8	3/8	2	1	1/8		1/8	1	1380				
122	122	1/4	1/4	3/8	2	1	1/8		1/8	1	1381				
122	122	1/8	1/8	3/8	3	1	1/8		1/8	1	1382				
122	122	1/4	1/4	3/8	3	1	1/8		1/8	1	1383				
122	122	0	0	3/8	4	1	3/8		1/4	3/2	1384				
123	123	0	0	3/8	1	1	1/8		1/8	1	1385				
123	123	0	0	3/8	2	1	1/8		1/8	1	1386				
123	123	0	0	3/8	3	1	1/8		1/8	1	1387				
123	123	0	0	3/8	4	1	1/8		1/8	1	1388				
123	123	1/8	1/8	3/8	4	1	1/8		1/8	1	1389				
123	123	1/4	1/4	3/8	4	1	1/8		1/8	1	1390				
124	124	1/8	1/8	3/8	1	1	1/8		1/8	1	1391				
124	124	1/4	1/4	3/8	1	1	1/8		1/8	1	1392				
124	124	1/8	1/8	3/8	2	1	1/8		1/8	1	1393				
124	124	1/4	1/4	3/8	2	1	1/8		1/8	1	1394				
124	124	1/8	1/8	3/8	3	1	1/8		1/8	1	1395				
124	124	1/4	1/4	3/8	3	1	1/8		1/8	1	1396				
124	124	0	0	3/8	4	1	3/8		1/4	3/2	1397				
125	125	0	0	3/8	1	1	1/8		1/8	1	1398				
125	125	0	0	3/8	2	1	1/8		1/8	1	1399				
125	125	0	0	3/8	3	1	1/8		1/8	1	1400				
125	125	0	0	3/8	4	1	1/8		1/8	1	1401				
125	125	1/8	1/8	3/8	4	1	1/8		1/8	1	1402				
125	125	1/4	1/4	3/8	4	1	1/8		1/8	1	1403				
126	126	1/8	1/8	3/8	1	1	0					sf			
126	126	1/8	1/8	3/8	1	1	1/8		1/8	1	1404				
126	126	1/4	1/4	3/8	1	1	1/8		1/8	1	1405				
126	126	1/8	1/8	3/8	2	1	0					sf			
126	126	1/8	1/8	3/8	2	1	1/8		1/8	1	1406				
126	126	1/4	1/4	3/8	2	1	1/8		1/8	1	1407				
126	126	1/8	1/8	3/8	3	1	0					sf			
126	126	1/8	1/8	3/8	3	1	1/8		1/8	1	1408				
126	126	1/4	1/4	3/8	3	1	1/8		1/8	1	1409				
126	126	0	0	3/8	4	1	0					sf			
126	126	0	0	3/8	4	1	3/8		1/4	3/2	1410				
127	127	0	0	3/8	1	1	1/8		1/8	1	1411				
127	127	0	0	3/8	2	1	1/8		1/8	1	1412				
127	127	0	0	3/8	3	1	1/8		1/8	1	1413				
127	127	0	0	3/8	4	1	1/8		1/8	1	1414				
127	127	1/8	1/8	3/8	4	1	1/8		1/8	1	1415				
127	127	1/4	1/4	3/8	4	1	1/8		1/8	1	1416				
128	128	1/8	1/8	3/8	1	1	0					sf			
128	128	1/8	1/8	3/8	1	1	1/8		1/8	1	1417				
128	128	1/4	1/4	3/8	1	1	1/8		1/8	1	1418				
128	128	1/8	1/8	3/8	2	1	0					sf			
128	128	1/8	1/8	3/8	2	1	1/8		1/8	1	1419				
128	128	1/4	1/4	3/8	2	1	1/8		1/8	1	1420				
128	128	1/8	1/8	3/8	3	1	0					sf			
128	128	1/8	1/8	3/8	3	1	1/8		1/8	1	1421				
128	128	1/4	1/4	3/8	3	1	1/8		1/8	1	1422				
128	128	0	0	3/8	4	1	0					sf			
128	128	0	0	3/8	4	1	3/8		1/4	3/2	1423				
129	129	0	0	3/8	1	1	1/8		1/8	1	1424				
129	129	1/8	1/8	3/8	1	1	0					sf			
129	129	1/8	1/8	3/8	1	1	1/4		1/4	1	1425				
129	129	0	0	3/8	2	1	1/8		1/8	1	1426				
129	129	1/8	1/8	3/8	2	1	0					sf			
129	129	1/8	1/8	3/8	2	1	1/4		1/4	1	1427				
129	129	0	0	3/8	3	1	1/8		1/8	1	1428				
129	129	1/8	1/8	3/8	3	1	0					sf			
129	129	1/8	1/8	3/8	3	1	1/4		1/4	1	1429				
129	129	0	0	3/8	4	1	1/8		1/8	1	1430				
129	129	1/8	1/8	3/8	4	1	0					sf			
129	129	1/8	1/8	3/8	4	1	1/4		1/4	1	1431				
130	130	0	0	3/8	1	1	1/8		1/8	1	1432				
130	130	1/8	1/8	3/8	1	1	0					sf			
130	130	1/8	1/8	3/8	1	1	1/4		1/4	1	1433				
130	130	0	0	3/8	2	1	1/8		1/8	1	1434				
130	130	1/8	1/8	3/8	2	1	0					sf			
130	130	1/8	1/8	3/8	2	1	1/4		1/4	1	1435				
130	130	0	0	3/8	3	1	1/8		1/8	1	1436				
130	130	1/8	1/8	3/8	3	1	0					sf			
130	130	1/8	1/8	3/8	3	1	1/4		1/4	1	1437				
130	130	0	0	3/8	4	1	1/8		1/8	1	1438				
130	130	1/8	1/8	3/8	4	1	0					sf			
130	130	1/8	1/8	3/8	4	1	1/4		1/4	1	1439				
131	131	0	0	3/8	1	1	1/8		1/8	1	1440				
131	131	0	0	3/8	2	1	1/8		1/8	1	1441				
131	131	0	0	3/8	3	1	1/8		1/8	1	1442				
131	131	0	0	3/8	4	1	1/8		1/8	1	1443				
131	131	1/8	1/8	3/8	4	1	0					pp			
131	131	1/8	1/8	3/8	4	1	1/8		1/8	1	1444				
131	131	1/4	1/4	3/8	4	1	1/8		1/8	1	1445				
132	132	1/8	1/8	3/8	2	1	0					pp			
132	132	1/8	1/8	3/8	2	1	1/8		1/8	1	1446				
132	132	1/4	1/4	3/8	2	1	1/8		1/8	1	1447				
132	132	0	0	3/8	4	1	3/8		1/4	3/2	1448				
133	133	0	0	3/8	2	1	3/8		1/4	3/2	1449				
133	133	1/8	1/8	3/8	3	1	0					pp			
133	133	1/8	1/8	3/8	3	1	1/8		1/8	1	1450				
133	133	1/4	1/4	3/8	3	1	1/8		1/8	1	1451				
133	133	0	0	3/8	4	1	3/8		1/4	3/2	1452				
134	134	1/8	1/8	3/8	1	1	0					pp			
134	134	1/8	1/8	3/8	1	1	1/8		1/8	1	1453				
134	134	1/4	1/4	3/8	1	1	1/8		1/8	1	1454				
134	134	0	0	3/8	2	1	3/8		1/4	3/2	1455				
134	134	0	0	3/8	3	1	3/8		1/4	3/2	1456				
134	134	0	0	3/8	4	1	3/8		1/4	3/2	1457				
135	135	0	0	3/8	1	1	3/8		1/4	3/2	1458				
135	135	0	0	3/8	2	1	3/8		1/4	3/2	1459				
135	135	0	0	3/8	3	1	3/8		1/4	3/2	1460				
135	135	0	0	3/8	4	1	1/8		1/8	1	1461				
135	135	1/8	1/8	3/8	4	1	1/8		1/8	1	1462				
135	135	1/4	1/4	3/8	4	1	1/8		1/8	1	1463				
136	136	0	0	3/8	1	1	3/8		1/4	3/2	1464				
136	136	0	0	3/8	2	1	1/8		1/8	1	1465				
136	136	1/8	1/8	3/8	2	1	1/8		1/8	1	1466				
136	136	1/4	1/4	3/8	2	1	1/8		1/8	1	1467				
136	136	0	0	3/8	3	1	3/8		1/4	3/2	1468				
136	136	0	0	3/8	4	1	3/8		1/4	3/2	1469				
137	137	0	0	3/8	1	1	3/8		1/4	3/2	1470				
137	137	0	0	3/8	2	1	3/8		1/4	3/2	1471				
137	137	0	0	3/8	3	1	1/8		1/8	1	1472				
137	137	1/8	1/8	3/8	3	1	1/8		1/8	1	1473				
137	137	1/4	1/4	3/8	3	1	1/8		1/8	1	1474				
137	137	0	0	3/8	4	1	3/8		1/4	3/2	1475				
138	138	0	0	3/8	1	1	1/8		1/8	1	1476				
138	138	1/8	1/8	3/8	1	1	1/8		1/8	1	1477				
138	138	1/4	1/4	3/8	1	1	1/8		1/8	1	1478				
138	138	0	0	3/8	2	1	3/8		1/4	3/2	1479				
138	138	0	0	3/8	3	1	3/8		1/4	3/2	1480				
138	138	0	0	3/8	4	1	3/8		1/4	3/2	1481				
139	139	0	0	3/8	1	1	3/8		1/4	3/2	1482				
139	139	0	0	3/8	2	1	3/8		1/4	3/2	1483				
139	139	0	0	3/8	3	1	3/8		1/4	3/2	1484				
139	139	0	0	3/8	4	1	1/8		1/8	1	1485				
139	139	1/8	1/8	3/8	4	1	1/8		1/8	1	1486				
139	139	1/4	1/4	3/8	4	1	1/8		1/8	1	1487				
140	140	0	0	3/8	1	1	3/8		1/4	3/2	1488				
140	140	0	0	3/8	2	1	1/8		1/8	1	1489				
140	140	1/8	1/8	3/8	2	1	1/8		1/8	1	1490				
140	140	1/4	1/4	3/8	2	1	1/8		1/8	1	1491				
140	140	0	0	3/8	3	1	3/8		1/4	3/2	1492				
140	140	0	0	3/8	4	1	3/8		1/4	3/2	1493				
141	141	0	0	3/8	1	1	3/8		1/4	3/2	1494				
141	141	0	0	3/8	2	1	3/8		1/4	3/2	1495				
141	141	0	0	3/8	3	1	1/8		1/8	1	1496				
141	141	1/8	1/8	3/8	3	1	1/8		1/8	1	1497				
141	141	1/4	1/4	3/8	3	1	1/8		1/8	1	1498				
141	141	0	0	3/8	4	1	3/8		1/4	3/2	1499				
142	142	0	0	3/8	1	1	1/8		1/8	1	1500				
142	142	1/8	1/8	3/8	1	1	0					pp			
142	142	1/8	1/8	3/8	1	1	1/8		1/8	1	1501				
142	142	1/4	1/4	3/8	1	1	1/8		1/8	1	1502				
142	142	0	0	3/8	2	1	1/4		1/4	1	1503				
142	142	0	0	3/8	3	1	1/4		1/4	1	1504				
142	142	0	0	3/8	4	1	1/4		1/4	1	1505				
143	143	0	0	3/8	1	1	1/8		1/8	1	1506				
143	143	1/8	1/8	3/8	1	1	1/8		1/8	1	1507				
143	143	1/4	1/4	3/8	1	1	1/8		1/8	1	1508				
144	144	0	0	3/8	1	1	1/8		1/8	1	1509				
144	144	1/8	1/8	3/8	1	1	1/8		1/8	1	1510				
144	144	1/4	1/4	3/8	1	1	1/8		1/8	1	1511				
145	145	0	0	3/8	1	1	1/8		1/8	1	1512				
145	145	1/8	1/8	3/8	1	1	1/8		1/8	1	1513				
145	145	1/4	1/4	3/8	1	1	1/8		1/8	1	1514				
146	146	0	0	3/8	1	1	1/8		1/8	1	1515				
146	146	1/8	1/8	3/8	1	1	1/8		1/8	1	1516				
146	146	1/4	1/4	3/8	1	1	1/8		1/8	1	1517				
146	146	0	0	3/8	2	1	0					pp			
146	146	0	0	3/8	2	1	1/8		1/8	1	1518				
146	146	1/8	1/8	3/8	2	1	1/8		1/8	1	1519				
146	146	1/4	1/4	3/8	2	1	1/8		1/8	1	1520				
146	146	1/4	1/4	3/8	4	1	0					pp			
146	146	1/4	1/4	3/8	4	1	1/16		1/16	1	1521				
146	146	5/16	5/16	3/8	4	1	1/16		1/16	1	1522				
147	147	0	0	3/8	1	1	1/4		1/4	1	1523				
147	147	0	0	3/8	2	1	1/8		1/8	1	1524				
147	147	1/8	1/8	3/8	2	1	1/8		1/8	1	1525				
147	147	1/4	1/4	3/8	2	1	1/16		1/16	1	1526				
147	147	5/16	5/16	3/8	2	1	1/16		1/16	1	1527				
147	147	1/8	1/8	3/8	3	1	0					pp			
147	147	1/8	1/8	3/8	3	1	3/32		1/16	3/2	1528				
147	147	7/32	7/32	3/8	3	1	1/32		1/32	1	1529				
147	147	1/4	1/4	3/8	3	1	3/32		1/16	3/2	1530				
147	147	11/32	11/32	3/8	3	1	1/32		1/32	1	1531				
147	147	0	0	3/8	4	1	1/16		1/16	1	1532				
147	147	1/16	1/16	3/8	4	1	1/16		1/16	1	1533				
147	147	1/8	1/8	3/8	4	1	1/16		1/16	1	1534				
147	147	3/16	3/16	3/8	4	1	1/16		1/16	1	1535				
147	147	1/4	1/4	3/8	4	1	1/16		1/16	1	1536				
147	147	5/16	5/16	3/8	4	1	1/16		1/16	1	1537				
148	148	0	0	3/8	2	1	1/16		1/16	1	1538				
148	148	1/16	1/16	3/8	2	1	1/16		1/16	1	1539				
148	148	1/8	1/8	3/8	2	1	1/16		1/16	1	1540				
148	148	3/16	3/16	3/8	2	1	1/16		1/16	1	1541				
148	148	1/4	1/4	3/8	2	1	1/16		1/16	1	1542				
148	148	5/16	5/16	3/8	2	1	1/16		1/16	1	1543				
148	148	0	0	3/8	3	1	1/8		1/8	1	1544				
148	148	1/8	1/8	3/8	3	1	0					sf			
148	148	1/8	1/8	3/8	3	1	1/4		1/4	1	1545				
148	148	0	0	3/8	4	1	1/16		1/16	1	1546				
148	148	1/16	1/16	3/8	4	1	1/16		1/16	1	1547				
148	148	1/8	1/8	3/8	4	1	1/16		1/16	1	1548				
148	148	3/16	3/16	3/8	4	1	1/16		1/16	1	1549				
148	148	1/4	1/4	3/8	4	1	0					sf			
148	148	1/4	1/4	3/8	4	1	1/8		1/8	1	1550				
149	149	0	0	3/8	2	1	1/8		1/8	1	1551				
149	149	1/8	1/8	3/8	2	1	1/8		1/8	1	1552				
149	149	1/4	1/4	3/8	2	1	1/8		1/8	1	1553				
149	149	0	0	3/8	3	1	1/8		1/8	1	1554				
149	149	1/8	1/8	3/8	3	1	0	grace8after	1/8	1	1555				
149	149	1/8	1/8	3/8	3	1	0	grace8after	1/8	1	1556				
149	149	1/8	1/8	3/8	3	1	1/8		1/8	1	1557				
149	149	1/4	1/4	3/8	3	1	1/8		1/8	1	1558		ornamentTrill		
149	149	0	0	3/8	4	1	1/16		1/16	1	1559				
149	149	1/16	1/16	3/8	4	1	1/16		1/16	1	1560				
149	149	1/8	1/8	3/8	4	1	1/16		1/16	1	1561				
149	149	3/16	3/16	3/8	4	1	1/16		1/16	1	1562				
149	149	1/4	1/4	3/8	4	1	0								3
149	149	1/4	1/4	3/8	4	1	1/16		1/16	1	1563				3
149	149	5/16	5/16	3/8	4	1	1/16		1/16	1	1564				3
150	150	0	0	3/8	2	1	1/8		1/8	1	1565				
150	150	1/8	1/8	3/8	2	1	1/8		1/8	1	1566				
150	150	1/4	1/4	3/8	2	1	0					sf			
150	150	1/4	1/4	3/8	2	1	1/8		1/8	1	1567				
150	150	0	0	3/8	3	1	1/8		1/8	1	1568				
150	150	0	0	3/8	4	1	0								3
150	150	0	0	3/8	4	1	1/16		1/16	1	1569				3
150	150	1/16	1/16	3/8	4	1	1/16		1/16	1	1570				
150	150	1/8	1/8	3/8	4	1	1/16		1/16	1	1571				
150	150	3/16	3/16	3/8	4	1	1/16		1/16	1	1572				
150	150	1/4	1/4	3/8	4	1	1/16		1/16	1	1573				
150	150	5/16	5/16	3/8	4	1	1/16		1/16	1	1574				
151	151	1/4	1/4	3/8	1	1	0					p			
151	151	1/4	1/4	3/8	1	1	1/16		1/16	1	1575				
151	151	5/16	5/16	3/8	1	1	1/16		1/16	1	1576				
151	151	0	0	3/8	2	1	1/8		1/8	1	1577				
151	151	1/8	1/8	3/8	2	1	1/8		1/8	1	1578				
151	151	1/4	1/4	3/8	2	1	1/8		1/8	1	1579				
151	151	0	0	3/8	3	1	1/8		1/8	1	1580				
151	151	1/8	1/8	3/8	3	1	1/8		1/8	1	1581				
