mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
82	82	9/16	9/16	3/4	4	1	1/16		1/16	1		2	50	1040
82	82	9/16	9/16	3/4	2	1	1/16		1/16	1		2	62	1026
82	82	9/16	9/16	3/4	3	1	1/16		1/16	1		2	62	1033
82	82	5/8	5/8	3/4	4	1	1/16		1/16	1		4	52	1041
82	82	5/8	5/8	3/4	2	1	1/16		1/16	1		4	64	1027
82	82	5/8	5/8	3/4	3	1	1/16		1/16	1		4	64	1034
82	82	11/16	11/16	3/4	4	1	1/16		1/16	1		6	54	1042
82	82	11/16	11/16	3/4	2	1	1/16		1/16	1		6	66	1028
82	82	11/16	11/16	3/4	3	1	1/16		1/16	1		6	66	1035
83	83	0	0	3/4	1	1	0	grace16after	1/16	1		2	74	1043
83	83	0	0	3/4	1	1	0	grace16after	1/16	1		0	72	1044
83	83	0	0	3/4	4	1	1/8		1/8	1		1	55	1058
83	83	0	0	3/4	2	1	1/8		1/8	1		1	67	1046
83	83	0	0	3/4	3	1	1/8		1/8	1		1	67	1052
83	83	0	0	3/4	1	1	3/4		1/2	3/2		2	74	1045
83	83	1/8	1/8	3/4	4	1	1/8		1/8	1		1	55	1059
83	83	1/8	1/8	3/4	3	1	1/8		1/8	1		-1	65	1053
83	83	1/8	1/8	3/4	2	1	1/8		1/8	1		5	71	1047
83	83	1/4	1/4	3/4	4	1	1/8		1/8	1		1	55	1060
83	83	1/4	1/4	3/4	3	1	1/8		1/8	1		-1	65	1054
83	83	1/4	1/4	3/4	2	1	1/8		1/8	1		5	71	1048
83	83	3/8	3/8	3/4	4	1	1/8		1/8	1		1	55	1061
83	83	3/8	3/8	3/4	3	1	1/8		1/8	1		-1	65	1055
83	83	3/8	3/8	3/4	2	1	1/8		1/8	1		5	71	1049
83	83	1/2	1/2	3/4	4	1	1/8		1/8	1		1	55	1062
83	83	1/2	1/2	3/4	3	1	1/8		1/8	1		-1	65	1056
83	83	1/2	1/2	3/4	2	1	1/8		1/8	1		5	71	1050
83	83	5/8	5/8	3/4	4	1	1/8		1/8	1		1	55	1063
83	83	5/8	5/8	3/4	3	1	1/8		1/8	1		-1	65	1057
83	83	5/8	5/8	3/4	2	1	1/8		1/8	1		5	71	1051
84	84	0	0	3/4	4	1	1/4		1/4	1		0	48	1073
84	84	0	0	3/4	3	1	1/4		1/4	1		4	64	1070
84	84	0	0	3/4	1	1	1/4		1/4	1		0	72	1064
84	84	0	0	3/4	2	1	1/4		1/4	1		0	72	1067
84	84	1/4	1/4	3/4	3	1	3/8		1/4	3/2		4	52	1071
84	84	1/4	1/4	3/4	2	1	3/8		1/4	3/2		1	55	1068
84	84	1/4	1/4	3/4	1	1	3/8		1/4	3/2		0	60	1065
84	84	5/8	5/8	3/4	3	1	1/8		1/8	1		2	50	1072
84	84	5/8	5/8	3/4	2	1	1/8		1/8	1		1	55	1069
84	84	5/8	5/8	3/4	1	1	1/8		1/8	1		5	59	1066
85	85	0	0	3/4	3	1	1/8		1/8	1		2	50	1086
85	85	0	0	3/4	2	1	1/8		1/8	1		1	55	1080
85	85	0	0	3/4	1	1	1/8		1/8	1		5	59	1074
85	85	1/8	1/8	3/4	3	1	1/8		1/8	1		5	59	1087
85	85	1/8	1/8	3/4	2	1	1/8		1/8	1		2	62	1081
85	85	1/8	1/8	3/4	1	1	1/8		1/8	1		-1	65	1075
85	85	1/4	1/4	3/4	3	1	1/8		1/8	1		5	59	1088
85	85	1/4	1/4	3/4	2	1	1/8		1/8	1		2	62	1082
85	85	1/4	1/4	3/4	1	1	1/8		1/8	1		-1	65	1076
85	85	3/8	3/8	3/4	2	1	1/8		1/8	1		0	60	1083
85	85	3/8	3/8	3/4	3	1	1/8		1/8	1		0	60	1089
85	85	3/8	3/8	3/4	1	1	1/8		1/8	1		4	64	1077
85	85	1/2	1/2	3/4	2	1	1/8		1/8	1		0	60	1084
85	85	1/2	1/2	3/4	3	1	1/8		1/8	1		0	60	1090
85	85	1/2	1/2	3/4	1	1	1/8		1/8	1		4	64	1078
85	85	5/8	5/8	3/4	3	1	1/8		1/8	1		-1	53	1091
85	85	5/8	5/8	3/4	2	1	1/8		1/8	1		0	60	1085
85	85	5/8	5/8	3/4	1	1	1/8		1/8	1		3	69	1079
86	86	0	0	3/4	3	1	1/8		1/8	1		-1	53	1104
86	86	0	0	3/4	2	1	1/8		1/8	1		0	60	1098
86	86	0	0	3/4	1	1	1/8		1/8	1		3	69	1092
86	86	1/8	1/8	3/4	3	1	1/8		1/8	1		4	52	1105
86	86	1/8	1/8	3/4	2	1	1/8		1/8	1		0	60	1099
86	86	1/8	1/8	3/4	1	1	1/8		1/8	1		1	67	1093
86	86	1/4	1/4	3/4	3	1	1/8		1/8	1		4	52	1106
86	86	1/4	1/4	3/4	2	1	1/8		1/8	1		0	60	1100
86	86	1/4	1/4	3/4	1	1	1/8		1/8	1		1	67	1094
86	86	3/8	3/8	3/4	3	1	1/8		1/8	1		4	64	1107
86	86	3/8	3/8	3/4	2	1	1/8		1/8	1		1	67	1101
86	86	3/8	3/8	3/4	1	1	1/8		1/8	1		0	72	1095
86	86	1/2	1/2	3/4	3	1	1/8		1/8	1		4	64	1108
86	86	1/2	1/2	3/4	2	1	1/8		1/8	1		1	67	1102
86	86	1/2	1/2	3/4	1	1	1/8		1/8	1		0	72	1096
86	86	5/8	5/8	3/4	3	1	1/8		1/8	1		2	62	1109
86	86	5/8	5/8	3/4	2	1	1/8		1/8	1		-1	65	1103
86	86	5/8	5/8	3/4	1	1	1/8		1/8	1		5	71	1097
87	87	0	0	3/4	3	1	1/8		1/8	1		2	62	1116
87	87	0	0	3/4	2	1	1/8		1/8	1		-1	65	1113
87	87	0	0	3/4	1	1	1/8		1/8	1		5	71	1110
87	87	1/8	1/8	3/4	3	1	1/8		1/8	1		5	59	1117
87	87	1/8	1/8	3/4	2	1	1/8		1/8	1		2	62	1114
87	87	1/8	1/8	3/4	1	1	1/8		1/8	1		-1	77	1111
87	87	1/4	1/4	3/4	3	1	1/4		1/4	1		5	59	1118
87	87	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	1115
87	87	1/4	1/4	3/4	1	1	1/4		1/4	1		-1	77	1112
89	89	0	0	3/4	4	1	3/4		1/2	3/2		0	60	1126
89	89	0	0	3/4	3	1	3/4		1/2	3/2		1	67	1125
89	89	0	0	3/4	2	1	3/4		1/2	3/2		0	72	1124
89	89	0	0	3/4	1	1	3/8		1/4	3/2		4	76	1119
89	89	3/8	3/8	3/4	1	1	1/16		1/16	1		-1	77	1120
89	89	7/16	7/16	3/4	1	1	1/16		1/16	1		4	76	1121
89	89	1/2	1/2	3/4	1	1	1/8		1/8	1		2	74	1122
89	89	5/8	5/8	3/4	1	1	1/8		1/8	1		4	76	1123
90	90	0	0	3/4	4	1	3/4		1/2	3/2	1	6	54	1130
90	90	0	0	3/4	3	1	3/4		1/2	3/2	1	2	62	1129
90	90	0	0	3/4	2	1	3/4		1/2	3/2	1	0	72	1128
90	90	0	0	3/4	1	1	3/4		1/2	3/2	1	3	81	1127
91	91	0	0	3/4	4	1	1/4		1/4	1	-1	6	54	1140
91	91	0	0	3/4	3	1	1/4		1/4	1	-1	2	62	1137
91	91	0	0	3/4	2	1	1/4		1/4	1	-1	0	72	1134
91	91	0	0	3/4	1	1	1/4		1/4	1	-1	3	81	1131
91	91	1/4	1/4	3/4	4	1	1/4		1/4	1		1	55	1141
91	91	1/4	1/4	3/4	3	1	1/4		1/4	1		4	64	1138
91	91	1/4	1/4	3/4	2	1	1/4		1/4	1		0	72	1135
91	91	1/4	1/4	3/4	1	1	1/4		1/4	1		1	79	1132
91	91	1/2	1/2	3/4	4	1	1/4		1/4	1		1	43	1142
91	91	1/2	1/2	3/4	3	1	1/4		1/4	1		2	62	1139
91	91	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65	1136
91	91	1/2	1/2	3/4	1	1	1/4		1/4	1		5	71	1133
92	92	0	0	3/4	4	1	1/4		1/4	1		0	48	1152
92	92	0	0	3/4	3	1	1/4		1/4	1		0	60	1149
92	92	0	0	3/4	2	1	1/4		1/4	1		4	64	1146
92	92	0	0	3/4	1	1	1/4		1/4	1		0	72	1143
92	92	1/4	1/4	3/4	3	1	3/8		1/4	3/2		4	64	1150
92	92	1/4	1/4	3/4	2	1	3/8		1/4	3/2		1	67	1147
92	92	1/4	1/4	3/4	1	1	3/8		1/4	3/2		0	72	1144
92	92	5/8	5/8	3/4	3	1	1/8		1/8	1		2	62	1151
92	92	5/8	5/8	3/4	2	1	1/8		1/8	1		-1	65	1148
92	92	5/8	5/8	3/4	1	1	1/8		1/8	1		5	71	1145
93	93	0	0	3/4	3	1	1/8		1/8	1		2	62	1165
93	93	0	0	3/4	2	1	1/8		1/8	1		-1	65	1159
93	93	0	0	3/4	1	1	1/8		1/8	1		5	71	1153
93	93	1/8	1/8	3/4	3	1	1/8		1/8	1		5	59	1166
93	93	1/8	1/8	3/4	2	1	1/8		1/8	1		2	62	1160
93	93	1/8	1/8	3/4	1	1	1/8		1/8	1		-1	77	1154
93	93	1/4	1/4	3/4	3	1	1/8		1/8	1		5	59	1167
93	93	1/4	1/4	3/4	2	1	1/8		1/8	1		2	62	1161
93	93	1/4	1/4	3/4	1	1	1/8		1/8	1		-1	77	1155
93	93	3/8	3/8	3/4	3	1	1/8		1/8	1		0	60	1168
93	93	3/8	3/8	3/4	2	1	1/8		1/8	1		4	64	1162
93	93	3/8	3/8	3/4	1	1	1/8		1/8	1		4	76	1156
93	93	1/2	1/2	3/4	3	1	1/8		1/8	1		0	60	1169
93	93	1/2	1/2	3/4	2	1	1/8		1/8	1		4	64	1163
93	93	1/2	1/2	3/4	1	1	1/8		1/8	1		4	76	1157
93	93	5/8	5/8	3/4	3	1	1/8		1/8	1		-1	65	1170
93	93	5/8	5/8	3/4	2	1	1/8		1/8	1		0	72	1164
93	93	5/8	5/8	3/4	1	1	1/8		1/8	1		3	81	1158
94	94	0	0	3/4	3	1	1/8		1/8	1		-1	65	1183
94	94	0	0	3/4	2	1	1/8		1/8	1		0	72	1177
94	94	0	0	3/4	1	1	1/8		1/8	1		3	81	1171
94	94	1/8	1/8	3/4	3	1	1/8		1/8	1		4	64	1184
94	94	1/8	1/8	3/4	2	1	1/8		1/8	1		0	72	1178
94	94	1/8	1/8	3/4	1	1	1/8		1/8	1		1	79	1172
94	94	1/4	1/4	3/4	3	1	1/8		1/8	1		4	64	1185
94	94	1/4	1/4	3/4	2	1	1/8		1/8	1		0	72	1179
94	94	1/4	1/4	3/4	1	1	1/8		1/8	1		1	79	1173
94	94	3/8	3/8	3/4	3	1	1/8		1/8	1		4	76	1186
94	94	3/8	3/8	3/4	2	1	1/8		1/8	1		1	79	1180
94	94	3/8	3/8	3/4	1	1	1/8		1/8	1		0	84	1174
94	94	1/2	1/2	3/4	3	1	1/8		1/8	1		4	76	1187
94	94	1/2	1/2	3/4	2	1	1/8		1/8	1		1	79	1181
94	94	1/2	1/2	3/4	1	1	1/8		1/8	1		0	84	1175
94	94	5/8	5/8	3/4	3	1	1/8		1/8	1		2	74	1188
94	94	5/8	5/8	3/4	2	1	1/8		1/8	1		-1	77	1182
94	94	5/8	5/8	3/4	1	1	1/8		1/8	1		5	83	1176
95	95	0	0	3/4	3	1	1/8		1/8	1		2	74	1195
95	95	0	0	3/4	2	1	1/8		1/8	1		-1	77	1192
95	95	0	0	3/4	1	1	1/8		1/8	1		5	83	1189
95	95	1/8	1/8	3/4	3	1	1/8		1/8	1		5	71	1196
95	95	1/8	1/8	3/4	2	1	1/8		1/8	1		2	74	1193
95	95	1/8	1/8	3/4	1	1	1/8		1/8	1		-1	89	1190
95	95	1/4	1/4	3/4	3	1	1/4		1/4	1		5	71	1197
95	95	1/4	1/4	3/4	2	1	1/4		1/4	1		2	74	1194
95	95	1/4	1/4	3/4	1	1	1/4		1/4	1		-1	89	1191
97	97	0	0	3/4	4	1	3/4		1/2	3/2		0	48	1201
97	97	0	0	3/4	2	1	3/4		1/2	3/2		1	55	1199
97	97	0	0	3/4	1	1	3/4		1/2	3/2		0	60	1198
97	97	0	0	3/4	3	1	3/4		1/2	3/2		0	60	1200
97	97	0	0	3/4	1	1	3/4		1/2	3/2		-3	63	1198
98	98	0	0	3/4	4	1	3/4		1/2	3/2		-4	44	1205
98	98	0	0	3/4	2	1	3/4		1/2	3/2		-4	56	1203
98	98	0	0	3/4	3	1	3/4		1/2	3/2		-4	56	1204
98	98	0	0	3/4	1	1	3/4		1/2	3/2		0	60	1202
98	98	0	0	3/4	1	1	3/4		1/2	3/2		-3	63	1202
99	99	0	0	3/4	4	1	1/2		1/2	1		6	42	1212
99	99	0	0	3/4	3	1	1/2		1/2	1		6	54	1210
99	99	0	0	3/4	2	1	1/2		1/2	1		3	57	1208
99	99	0	0	3/4	1	1	1/2		1/2	1		0	60	1206
99	99	0	0	3/4	1	1	1/2		1/2	1		-3	63	1206
99	99	1/2	1/2	3/4	4	1	1/4		1/4	1		-1	41	1213
99	99	1/2	1/2	3/4	3	1	1/4		1/4	1		-1	53	1211
99	99	1/2	1/2	3/4	2	1	1/4		1/4	1		3	57	1209
99	99	1/2	1/2	3/4	1	1	1/4		1/4	1		0	60	1207
99	99	1/2	1/2	3/4	1	1	1/4		1/4	1		-3	63	1207
100	100	0	0	3/4	4	1	1/4		1/4	1		4	40	1223
100	100	0	0	3/4	3	1	1/4		1/4	1		4	52	1220
100	100	0	0	3/4	2	1	1/4		1/4	1		3	57	1217
100	100	0	0	3/4	1	1	1/4		1/4	1		0	60	1214
100	100	0	0	3/4	1	1	1/4		1/4	1		4	64	1214
100	100	1/4	1/4	3/4	4	1	1/4		1/4	1		2	38	1224
100	100	1/4	1/4	3/4	3	1	1/4		1/4	1		3	57	1221
100	100	1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	1218
100	100	1/4	1/4	3/4	1	1	1/4		1/4	1		-1	65	1215
100	100	1/2	1/2	3/4	4	1	1/4		1/4	1		1	43	1225
100	100	1/2	1/2	3/4	3	1	1/4		1/4	1		-1	53	1222
100	100	1/2	1/2	3/4	2	1	1/4		1/4	1		5	59	1219
100	100	1/2	1/2	3/4	1	1	1/4		1/4	1		2	62	1216
101	101	0	0	3/4	4	1	3/8		1/4	3/2		0	48	1239
101	101	0	0	3/4	3	1	1/8		1/8	1		4	52	1233
101	101	0	0	3/4	2	1	1/8		1/8	1		0	60	1227
101	101	0	0	3/4	1	1	1/4		1/4	1		0	60	1226
101	101	1/8	1/8	3/4	2	1	1/8		1/8	1		1	55	1228
101	101	1/8	1/8	3/4	3	1	1/8		1/8	1		0	60	1234
101	101	1/8	1/8	3/4	2	1	1/8		1/8	1		4	64	1228
101	101	1/4	1/4	3/4	2	1	1/8		1/8	1		1	55	1229
101	101	1/4	1/4	3/4	3	1	1/8		1/8	1		0	60	1235
101	101	1/4	1/4	3/4	2	1	1/8		1/8	1		4	64	1229
101	101	3/8	3/8	3/4	4	1	1/16		1/16	1		2	50	1240
101	101	3/8	3/8	3/4	2	1	1/8		1/8	1		1	55	1230
101	101	3/8	3/8	3/4	3	1	1/8		1/8	1		0	60	1236
101	101	3/8	3/8	3/4	2	1	1/8		1/8	1		4	64	1230
101	101	7/16	7/16	3/4	4	1	1/16		1/16	1		0	48	1241
101	101	1/2	1/2	3/4	4	1	1/8		1/8	1		5	47	1242
101	101	1/2	1/2	3/4	2	1	1/8		1/8	1		1	55	1231
101	101	1/2	1/2	3/4	3	1	1/8		1/8	1		0	60	1237
101	101	1/2	1/2	3/4	2	1	1/8		1/8	1		4	64	1231
101	101	5/8	5/8	3/4	4	1	1/8		1/8	1		0	48	1243
101	101	5/8	5/8	3/4	2	1	1/8		1/8	1		1	55	1232
101	101	5/8	5/8	3/4	3	1	1/8		1/8	1		0	60	1238
101	101	5/8	5/8	3/4	2	1	1/8		1/8	1		4	64	1232
102	102	0	0	3/4	4	1	1/4		1/4	1		0	36	1250
102	102	0	0	3/4	2	1	3/4		1/2	3/2		1	55	1248
102	102	0	0	3/4	3	1	3/4		1/2	3/2		0	60	1249
102	102	0	0	3/4	2	1	3/4		1/2	3/2		4	64	1248
102	102	1/4	1/4	3/4	1	1	1/4		1/4	1		4	76	1244
102	102	1/2	1/2	3/4	1	1	0	grace16after	1/16	1		4	76	1245
102	102	1/2	1/2	3/4	1	1	0	grace16after	1/16	1		2	74	1246
102	102	1/2	1/2	3/4	1	1	1/4		1/4	1		4	76	1247
103	103	0	0	3/4	4	1	3/8		1/4	3/2		0	48	1255
103	103	0	0	3/4	2	1	3/4		1/2	3/2		1	55	1253
103	103	0	0	3/4	3	1	3/4		1/2	3/2		2	62	1254
103	103	0	0	3/4	2	1	3/4		1/2	3/2		-1	65	1253
103	103	0	0	3/4	1	1	1/4		1/4	1		1	79	1251
103	103	1/4	1/4	3/4	1	1	1/4		1/4	1		-1	77	1252
103	103	3/8	3/8	3/4	4	1	1/16		1/16	1		2	50	1256
103	103	7/16	7/16	3/4	4	1	1/16		1/16	1		0	48	1257
103	103	1/2	1/2	3/4	4	1	1/8		1/8	1		5	47	1258
103	103	5/8	5/8	3/4	4	1	1/8		1/8	1		0	48	1259
104	104	0	0	3/4	4	1	1/4		1/4	1		0	36	1266
104	104	0	0	3/4	2	1	3/4		1/2	3/2		1	55	1264
104	104	0	0	3/4	3	1	3/4		1/2	3/2		2	62	1265
104	104	0	0	3/4	2	1	3/4		1/2	3/2		-1	65	1264
104	104	1/4	1/4	3/4	1	1	1/4		1/4	1		5	83	1260
104	104	1/2	1/2	3/4	1	1	0	grace16after	1/16	1		5	83	1261
104	104	1/2	1/2	3/4	1	1	0	grace16after	1/16	1		3	81	1262
104	104	1/2	1/2	3/4	1	1	1/4		1/4	1		5	83	1263
105	105	0	0	3/4	4	1	1/16		1/16	1		2	50	1272
105	105	0	0	3/4	2	1	3/4		1/2	3/2		1	55	1270
105	105	0	0	3/4	3	1	3/4		1/2	3/2		0	60	1271
105	105	0	0	3/4	2	1	3/4		1/2	3/2		4	64	1270
105	105	0	0	3/4	1	1	1/8		1/8	1		0	84	1267
105	105	1/16	1/16	3/4	4	1	1/16		1/16	1		0	48	1273
105	105	1/8	1/8	3/4	4	1	1/16		1/16	1		5	47	1274
105	105	1/8	1/8	3/4	1	1	1/8		1/8	1		4	88	1268
105	105	3/16	3/16	3/4	4	1	1/16		1/16	1		0	48	1275
105	105	1/4	1/4	3/4	4	1	1/16		1/16	1		2	50	1276
105	105	1/4	1/4	3/4	1	1	1/4		1/4	1		1	79	1269
105	105	5/16	5/16	3/4	4	1	1/16		1/16	1		0	48	1277
105	105	3/8	3/8	3/4	4	1	1/16		1/16	1		5	47	1278
105	105	7/16	7/16	3/4	4	1	1/16		1/16	1		0	48	1279
105	105	1/2	1/2	3/4	4	1	1/16		1/16	1		2	50	1280
105	105	9/16	9/16	3/4	4	1	1/16		1/16	1		0	48	1281
105	105	5/8	5/8	3/4	4	1	1/16		1/16	1		5	47	1282
105	105	11/16	11/16	3/4	4	1	1/16		1/16	1		0	48	1283
106	106	0	0	3/4	4	1	1/4		1/4	1		0	36	1298
106	106	0	0	3/4	2	1	3/4		1/2	3/2		1	55	1296
106	106	0	0	3/4	3	1	3/4		1/2	3/2		0	60	1297
106	106	0	0	3/4	2	1	3/4		1/2	3/2		4	64	1296
106	106	0	0	3/4	1	1	1/16		1/16	1		-1	77	1284
106	106	1/16	1/16	3/4	1	1	1/16		1/16	1		4	76	1285
106	106	1/8	1/8	3/4	1	1	1/16		1/16	1		2	74	1286
106	106	3/16	3/16	3/4	1	1	1/16		1/16	1		4	76	1287
106	106	1/4	1/4	3/4	1	1	1/16		1/16	1		-1	77	1288
106	106	5/16	5/16	3/4	1	1	1/16		1/16	1		4	76	1289
106	106	3/8	3/8	3/4	1	1	1/16		1/16	1		2	74	1290
106	106	7/16	7/16	3/4	1	1	1/16		1/16	1		4	76	1291
106	106	1/2	1/2	3/4	1	1	1/16		1/16	1		-1	77	1292
106	106	9/16	9/16	3/4	1	1	1/16		1/16	1		4	76	1293
106	106	5/8	5/8	3/4	1	1	1/16		1/16	1		2	74	1294
106	106	11/16	11/16	3/4	1	1	1/16		1/16	1		4	76	1295
107	107	0	0	3/4	4	1	1/16		1/16	1		2	50	1303
107	107	0	0	3/4	2	1	3/4		1/2	3/2		1	55	1301
107	107	0	0	3/4	3	1	3/4		1/2	3/2		2	62	1302
107	107	0	0	3/4	2	1	3/4		1/2	3/2		-1	65	1301
107	107	0	0	3/4	1	1	1/4		1/4	1		1	79	1299
107	107	1/16	1/16	3/4	4	1	1/16		1/16	1		0	48	1304
107	107	1/8	1/8	3/4	4	1	1/16		1/16	1		5	47	1305
107	107	3/16	3/16	3/4	4	1	1/16		1/16	1		0	48	1306
107	107	1/4	1/4	3/4	4	1	1/16		1/16	1		2	50	1307
107	107	1/4	1/4	3/4	1	1	1/4		1/4	1		-1	77	1300
107	107	5/16	5/16	3/4	4	1	1/16		1/16	1		0	48	1308
107	107	3/8	3/8	3/4	4	1	1/16		1/16	1		5	47	1309
107	107	7/16	7/16	3/4	4	1	1/16		1/16	1		0	48	1310
107	107	1/2	1/2	3/4	4	1	1/16		1/16	1		2	50	1311
107	107	9/16	9/16	3/4	4	1	1/16		1/16	1		0	48	1312
107	107	5/8	5/8	3/4	4	1	1/16		1/16	1		5	47	1313
107	107	11/16	11/16	3/4	4	1	1/16		1/16	1		0	48	1314
108	108	0	0	3/4	4	1	1/4		1/4	1		0	36	1329
108	108	0	0	3/4	2	1	3/4		1/2	3/2		1	55	1327
108	108	0	0	3/4	3	1	3/4		1/2	3/2		2	62	1328
108	108	0	0	3/4	2	1	3/4		1/2	3/2		-1	65	1327
108	108	0	0	3/4	1	1	1/16		1/16	1		0	84	1315
108	108	1/16	1/16	3/4	1	1	1/16		1/16	1		5	83	1316
108	108	1/8	1/8	3/4	1	1	1/16		1/16	1		3	81	1317
108	108	3/16	3/16	3/4	1	1	1/16		1/16	1		5	83	1318
108	108	1/4	1/4	3/4	1	1	1/16		1/16	1		0	84	1319
108	108	5/16	5/16	3/4	1	1	1/16		1/16	1		5	83	1320
108	108	3/8	3/8	3/4	1	1	1/16		1/16	1		3	81	1321
108	108	7/16	7/16	3/4	1	1	1/16		1/16	1		5	83	1322
108	108	1/2	1/2	3/4	1	1	1/16		1/16	1		0	84	1323
108	108	9/16	9/16	3/4	1	1	1/16		1/16	1		5	83	1324
108	108	5/8	5/8	3/4	1	1	1/16		1/16	1		3	81	1325
108	108	11/16	11/16	3/4	1	1	1/16		1/16	1		5	83	1326
109	109	0	0	3/4	4	1	1/4		1/4	1		0	48	1346
109	109	0	0	3/4	2	1	1/4		1/4	1		1	55	1342
109	109	0	0	3/4	3	1	1/4		1/4	1		0	60	1344
109	109	0	0	3/4	2	1	1/4		1/4	1		4	64	1342
109	109	0	0	3/4	1	1	1/16		1/16	1		0	84	1330
109	109	1/16	1/16	3/4	1	1	1/16		1/16	1		4	88	1331
109	109	1/8	1/8	3/4	1	1	1/16		1/16	1		2	86	1332
109	109	3/16	3/16	3/4	1	1	1/16		1/16	1		0	84	1333
109	109	1/4	1/4	3/4	4	1	1/4		1/4	1		0	48	1347
109	109	1/4	1/4	3/4	2	1	1/4		1/4	1		1	55	1343
109	109	1/4	1/4	3/4	3	1	1/4		1/4	1		1	55	1345
109	109	1/4	1/4	3/4	2	1	1/4		1/4	1		4	64	1343
109	109	1/4	1/4	3/4	3	1	1/4		1/4	1		4	64	1345
109	109	1/4	1/4	3/4	2	1	1/4		1/4	1		0	72	1343
109	109	1/4	1/4	3/4	1	1	1/16		1/16	1		-2	82	1334
109	109	5/16	5/16	3/4	1	1	1/16		1/16	1		3	81	1335
109	109	3/8	3/8	3/4	1	1	1/16		1/16	1		1	79	1336
109	109	7/16	7/16	3/4	1	1	1/16		1/16	1		-1	77	1337
109	109	1/2	1/2	3/4	1	1	1/16		1/16	1		4	76	1338
109	109	9/16	9/16	3/4	1	1	1/16		1/16	1		0	84	1339
109	109	5/8	5/8	3/4	1	1	1/16		1/16	1		-2	82	1340
109	109	11/16	11/16	3/4	1	1	1/16		1/16	1		3	81	1341
110	110	0	0	3/4	1	1	1/16		1/16	1		1	79	1348
110	110	1/16	1/16	3/4	1	1	1/16		1/16	1		-1	77	1349
110	110	1/8	1/8	3/4	1	1	1/16		1/16	1		4	76	1350
110	110	3/16	3/16	3/4	1	1	1/16		1/16	1		2	74	1351
110	110	1/4	1/4	3/4	1	1	1/16		1/16	1		0	72	1352
110	110	5/16	5/16	3/4	1	1	1/16		1/16	1		1	79	1353
110	110	3/8	3/8	3/4	1	1	1/16		1/16	1		-1	77	1354
110	110	7/16	7/16	3/4	1	1	1/16		1/16	1		4	76	1355
110	110	1/2	1/2	3/4	1	1	1/16		1/16	1		2	74	1356
110	110	9/16	9/16	3/4	1	1	1/16		1/16	1		0	72	1357
110	110	5/8	5/8	3/4	1	1	1/16		1/16	1		5	71	1358
110	110	11/16	11/16	3/4	1	1	1/16		1/16	1		3	69	1359
111	111	0	0	3/4	1	1	1/16		1/16	1		1	67	1360
111	111	1/16	1/16	3/4	1	1	1/16		1/16	1		4	76	1361
111	111	1/8	1/8	3/4	1	1	1/16		1/16	1		2	74	1362
111	111	3/16	3/16	3/4	1	1	1/16		1/16	1		0	72	1363
111	111	1/4	1/4	3/4	1	1	1/16		1/16	1		5	71	1364
111	111	5/16	5/16	3/4	1	1	1/16		1/16	1		3	69	1365
111	111	3/8	3/8	3/4	1	1	1/16		1/16	1		1	67	1366
111	111	7/16	7/16	3/4	1	1	1/16		1/16	1		-1	65	1367
111	111	1/2	1/2	3/4	3	1	1/16		1/16	1		4	52	1376
111	111	1/2	1/2	3/4	4	1	1/16		1/16	1		4	52	1380
111	111	1/2	1/2	3/4	1	1	1/16		1/16	1		4	64	1368
111	111	1/2	1/2	3/4	2	1	1/16		1/16	1		4	64	1372
111	111	9/16	9/16	3/4	3	1	1/16		1/16	1		0	60	1377
111	111	9/16	9/16	3/4	4	1	1/16		1/16	1		0	60	1381
111	111	9/16	9/16	3/4	1	1	1/16		1/16	1		0	72	1369
111	111	9/16	9/16	3/4	2	1	1/16		1/16	1		0	72	1373
111	111	5/8	5/8	3/4	3	1	1/16		1/16	1		5	59	1378
111	111	5/8	5/8	3/4	4	1	1/16		1/16	1		5	59	1382
111	111	5/8	5/8	3/4	1	1	1/16		1/16	1		5	71	1370
111	111	5/8	5/8	3/4	2	1	1/16		1/16	1		5	71	1374
111	111	11/16	11/16	3/4	3	1	1/16		1/16	1		3	57	1379
111	111	11/16	11/16	3/4	4	1	1/16		1/16	1		3	57	1383
111	111	11/16	11/16	3/4	1	1	1/16		1/16	1		3	69	1371
111	111	11/16	11/16	3/4	2	1	1/16		1/16	1		3	69	1375
112	112	0	0	3/4	3	1	1/16		1/16	1		1	55	1408
112	112	0	0	3/4	4	1	1/16		1/16	1		1	55	1420
112	112	0	0	3/4	1	1	1/16		1/16	1		1	67	1384
112	112	0	0	3/4	2	1	1/16		1/16	1		1	67	1396
112	112	1/16	1/16	3/4	3	1	1/16		1/16	1		-1	53	1409
112	112	1/16	1/16	3/4	4	1	1/16		1/16	1		-1	53	1421
112	112	1/16	1/16	3/4	1	1	1/16		1/16	1		-1	65	1385
112	112	1/16	1/16	3/4	2	1	1/16		1/16	1		-1	65	1397
112	112	1/8	1/8	3/4	3	1	1/16		1/16	1		4	52	1410
112	112	1/8	1/8	3/4	4	1	1/16		1/16	1		4	52	1422
112	112	1/8	1/8	3/4	1	1	1/16		1/16	1		4	64	1386
112	112	1/8	1/8	3/4	2	1	1/16		1/16	1		4	64	1398
