mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
63	63	5/16	5/16	3/8	1	1	1/16		1/16	1		5	71	767
64	64	0	0	3/8	4	1	1/8		1/8	1		6	54	792
64	64	0	0	3/8	3	1	1/8		1/8	1		0	60	790
64	64	0	0	3/8	2	1	1/8		1/8	1		2	62	788
64	64	0	0	3/8	1	1	1/8		1/8	1		3	69	786
64	64	1/8	1/8	3/8	4	1	1/4		1/4	1		-1	53	793
64	64	1/8	1/8	3/8	3	1	1/4		1/4	1		1	55	791
64	64	1/8	1/8	3/8	2	1	1/4		1/4	1		2	62	789
64	64	1/8	1/8	3/8	1	1	1/4		1/4	1		5	71	787
65	65	0	0	3/8	4	1	1/8		1/8	1		4	52	800
65	65	0	0	3/8	3	1	1/8		1/8	1		1	55	798
65	65	0	0	3/8	2	1	1/8		1/8	1		0	60	796
65	65	0	0	3/8	1	1	1/8		1/8	1		0	72	794
65	65	1/8	1/8	3/8	4	1	1/4		1/4	1		5	47	801
65	65	1/8	1/8	3/8	3	1	1/4		1/4	1		1	55	799
65	65	1/8	1/8	3/8	2	1	1/4		1/4	1		-1	65	797
65	65	1/8	1/8	3/8	1	1	1/4		1/4	1		9	75	795
66	66	0	0	3/8	4	1	3/32		1/16	3/2		0	48	814
66	66	0	0	3/8	3	1	3/32		1/16	3/2		1	55	810
66	66	0	0	3/8	2	1	3/32		1/16	3/2		4	64	806
66	66	0	0	3/8	1	1	3/32		1/16	3/2		4	76	802
66	66	3/32	3/32	3/8	4	1	1/32		1/32	1		3	45	815
66	66	3/32	3/32	3/8	3	1	1/32		1/32	1		4	64	811
66	66	3/32	3/32	3/8	2	1	1/32		1/32	1		3	69	807
66	66	3/32	3/32	3/8	1	1	1/32		1/32	1		0	72	803
66	66	1/8	1/8	3/8	4	1	1/8		1/8	1		2	50	816
66	66	1/8	1/8	3/8	3	1	1/8		1/8	1		2	62	812
66	66	1/8	1/8	3/8	2	1	1/8		1/8	1		1	67	808
66	66	1/8	1/8	3/8	1	1	1/8		1/8	1		5	71	804
66	66	1/4	1/4	3/8	4	1	1/8		1/8	1		2	38	817
66	66	1/4	1/4	3/8	3	1	1/8		1/8	1		0	60	813
66	66	1/4	1/4	3/8	2	1	1/8		1/8	1		6	66	809
66	66	1/4	1/4	3/8	1	1	1/8		1/8	1		3	69	805
67	67	0	0	3/8	1	1	0	grace8after	1/8	1		3	69	818
67	67	0	0	3/8	1	1	0	grace8after	1/8	1		1	67	819
67	67	0	0	3/8	4	1	1/8		1/8	1		1	43	828
67	67	0	0	3/8	3	1	1/8		1/8	1		5	59	827
67	67	0	0	3/8	2	1	1/16		1/16	1		1	67	821
67	67	0	0	3/8	1	1	1/8		1/8	1		1	67	820
67	67	1/16	1/16	3/8	2	1	1/16		1/16	1		2	74	822
67	67	1/8	1/8	3/8	2	1	1/16		1/16	1		0	72	823
67	67	3/16	3/16	3/8	2	1	1/16		1/16	1		5	71	824
67	67	1/4	1/4	3/8	2	1	1/16		1/16	1		3	69	825
67	67	5/16	5/16	3/8	2	1	1/16		1/16	1		1	67	826
68	68	0	0	3/8	2	1	1/16		1/16	1		6	66	832
68	68	0	0	3/8	1	1	1/8		1/8	1		2	74	829
68	68	1/16	1/16	3/8	2	1	1/16		1/16	1		4	64	833
68	68	1/8	1/8	3/8	2	1	1/16		1/16	1		2	62	834
68	68	1/8	1/8	3/8	1	1	1/8		1/8	1		2	74	830
68	68	3/16	3/16	3/8	2	1	1/16		1/16	1		0	60	835
68	68	1/4	1/4	3/8	2	1	1/16		1/16	1		5	59	836
68	68	1/4	1/4	3/8	1	1	1/8		1/8	1		2	74	831
68	68	5/16	5/16	3/8	2	1	1/16		1/16	1		3	57	837
69	69	0	0	3/8	2	1	1/16		1/16	1		1	55	839
69	69	0	0	3/8	1	1	3/8		1/4	3/2		2	74	838
69	69	1/16	1/16	3/8	2	1	1/16		1/16	1		3	57	840
69	69	1/8	1/8	3/8	3	1	1/16		1/16	1		1	55	845
69	69	1/8	1/8	3/8	2	1	1/16		1/16	1		5	59	841
69	69	3/16	3/16	3/8	3	1	1/16		1/16	1		3	57	846
69	69	3/16	3/16	3/8	2	1	1/16		1/16	1		0	60	842
69	69	1/4	1/4	3/8	3	1	1/16		1/16	1		5	59	847
69	69	1/4	1/4	3/8	2	1	1/16		1/16	1		2	62	843
69	69	5/16	5/16	3/8	3	1	1/16		1/16	1		0	60	848
69	69	5/16	5/16	3/8	2	1	1/16		1/16	1		4	64	844
70	70	0	0	3/8	3	1	1/16		1/16	1		2	62	858
70	70	0	0	3/8	2	1	1/16		1/16	1		6	66	852
70	70	0	0	3/8	1	1	1/8		1/8	1		2	74	849
70	70	1/16	1/16	3/8	3	1	1/16		1/16	1		4	64	859
70	70	1/16	1/16	3/8	2	1	1/16		1/16	1		1	67	853
70	70	1/8	1/8	3/8	3	1	1/16		1/16	1		6	66	860
70	70	1/8	1/8	3/8	2	1	1/16		1/16	1		3	69	854
70	70	1/8	1/8	3/8	1	1	1/8		1/8	1		2	74	850
70	70	3/16	3/16	3/8	3	1	1/16		1/16	1		1	67	861
70	70	3/16	3/16	3/8	2	1	1/16		1/16	1		5	71	855
70	70	1/4	1/4	3/8	3	1	1/16		1/16	1		3	69	862
70	70	1/4	1/4	3/8	2	1	1/16		1/16	1		0	72	856
70	70	1/4	1/4	3/8	1	1	1/8		1/8	1		2	74	851
70	70	5/16	5/16	3/8	3	1	1/16		1/16	1		6	66	863
70	70	5/16	5/16	3/8	2	1	1/16		1/16	1		3	69	857
71	71	0	0	3/8	3	1	1/4		1/4	1		1	67	871
71	71	0	0	3/8	2	1	1/4		1/4	1		5	71	870
71	71	0	0	3/8	1	1	1/16		1/16	1		2	74	864
71	71	1/16	1/16	3/8	1	1	1/16		1/16	1		2	86	865
71	71	1/8	1/8	3/8	1	1	1/16		1/16	1		0	84	866
71	71	3/16	3/16	3/8	1	1	1/16		1/16	1		5	83	867
71	71	1/4	1/4	3/8	1	1	1/16		1/16	1		3	81	868
71	71	5/16	5/16	3/8	1	1	1/16		1/16	1		1	79	869
72	72	0	0	3/8	4	1	1/8		1/8	1		2	38	884
72	72	0	0	3/8	3	1	1/8		1/8	1		2	50	881
72	72	0	0	3/8	2	1	1/8		1/8	1		0	60	878
72	72	0	0	3/8	1	1	1/16		1/16	1		6	78	872
72	72	1/16	1/16	3/8	1	1	1/16		1/16	1		4	76	873
72	72	1/8	1/8	3/8	4	1	1/8		1/8	1		2	38	885
72	72	1/8	1/8	3/8	3	1	1/8		1/8	1		2	50	882
72	72	1/8	1/8	3/8	2	1	1/8		1/8	1		0	60	879
72	72	1/8	1/8	3/8	1	1	1/16		1/16	1		2	74	874
72	72	3/16	3/16	3/8	1	1	1/16		1/16	1		0	72	875
72	72	1/4	1/4	3/8	4	1	1/8		1/8	1		2	38	886
72	72	1/4	1/4	3/8	3	1	1/8		1/8	1		2	50	883
72	72	1/4	1/4	3/8	2	1	1/8		1/8	1		0	60	880
72	72	1/4	1/4	3/8	1	1	1/16		1/16	1		5	71	876
72	72	5/16	5/16	3/8	1	1	1/16		1/16	1		3	69	877
73	73	0	0	3/8	4	1	3/8		1/4	3/2		2	38	899
73	73	0	0	3/8	3	1	3/8		1/4	3/2		2	50	898
73	73	0	0	3/8	2	1	1/8		1/8	1		5	59	893
73	73	0	0	3/8	1	1	1/16		1/16	1		1	67	887
73	73	1/16	1/16	3/8	1	1	1/16		1/16	1		3	69	888
73	73	1/8	1/8	3/8	2	1	1/16		1/16	1		1	55	894
73	73	1/8	1/8	3/8	1	1	1/16		1/16	1		5	71	889
73	73	3/16	3/16	3/8	2	1	1/16		1/16	1		3	57	895
73	73	3/16	3/16	3/8	1	1	1/16		1/16	1		0	72	890
73	73	1/4	1/4	3/8	2	1	1/16		1/16	1		5	59	896
73	73	1/4	1/4	3/8	1	1	1/16		1/16	1		2	74	891
73	73	5/16	5/16	3/8	2	1	1/16		1/16	1		0	60	897
73	73	5/16	5/16	3/8	1	1	1/16		1/16	1		4	76	892
74	74	0	0	3/8	4	1	1/8		1/8	1		2	50	915
74	74	0	0	3/8	3	1	1/8		1/8	1		0	60	912
74	74	0	0	3/8	2	1	1/16		1/16	1		2	62	906
74	74	0	0	3/8	1	1	1/16		1/16	1		6	78	900
74	74	1/16	1/16	3/8	2	1	1/16		1/16	1		4	64	907
74	74	1/16	1/16	3/8	1	1	1/16		1/16	1		1	79	901
74	74	1/8	1/8	3/8	4	1	1/8		1/8	1		2	50	916
74	74	1/8	1/8	3/8	3	1	1/8		1/8	1		0	60	913
74	74	1/8	1/8	3/8	2	1	1/16		1/16	1		6	66	908
74	74	1/8	1/8	3/8	1	1	1/16		1/16	1		3	81	902
74	74	3/16	3/16	3/8	2	1	1/16		1/16	1		1	67	909
74	74	3/16	3/16	3/8	1	1	1/16		1/16	1		5	83	903
74	74	1/4	1/4	3/8	4	1	1/8		1/8	1		2	50	917
74	74	1/4	1/4	3/8	3	1	1/8		1/8	1		0	60	914
74	74	1/4	1/4	3/8	2	1	1/16		1/16	1		3	69	910
74	74	1/4	1/4	3/8	1	1	1/16		1/16	1		0	84	904
74	74	5/16	5/16	3/8	2	1	1/16		1/16	1		6	66	911
74	74	5/16	5/16	3/8	1	1	1/16		1/16	1		3	81	905
75	75	0	0	3/8	4	1	1/16		1/16	1		1	55	924
75	75	0	0	3/8	3	1	1/8		1/8	1		5	59	920
75	75	0	0	3/8	2	1	1/4		1/4	1		1	67	919
75	75	0	0	3/8	1	1	1/4		1/4	1		5	83	918
75	75	1/16	1/16	3/8	4	1	1/16		1/16	1		2	62	925
75	75	1/8	1/8	3/8	4	1	1/16		1/16	1		0	60	926
75	75	3/16	3/16	3/8	4	1	1/16		1/16	1		5	59	927
75	75	3/16	3/16	3/8	3	1	1/16		1/16	1		2	74	921
75	75	1/4	1/4	3/8	4	1	1/16		1/16	1		3	57	928
75	75	1/4	1/4	3/8	3	1	1/16		1/16	1		0	72	922
75	75	5/16	5/16	3/8	4	1	1/16		1/16	1		1	55	929
75	75	5/16	5/16	3/8	3	1	1/16		1/16	1		5	71	923
76	76	0	0	3/8	4	1	1/16		1/16	1		6	54	942
76	76	0	0	3/8	3	1	1/16		1/16	1		3	69	936
76	76	0	0	3/8	2	1	1/8		1/8	1		2	74	933
76	76	0	0	3/8	1	1	1/8		1/8	1		2	86	930
76	76	1/16	1/16	3/8	4	1	1/16		1/16	1		4	52	943
76	76	1/16	1/16	3/8	3	1	1/16		1/16	1		1	67	937
76	76	1/8	1/8	3/8	4	1	1/16		1/16	1		2	50	944
76	76	1/8	1/8	3/8	3	1	1/16		1/16	1		6	66	938
76	76	1/8	1/8	3/8	2	1	1/8		1/8	1		2	74	934
76	76	1/8	1/8	3/8	1	1	1/8		1/8	1		2	86	931
76	76	3/16	3/16	3/8	4	1	1/16		1/16	1		0	48	945
76	76	3/16	3/16	3/8	3	1	1/16		1/16	1		4	64	939
76	76	1/4	1/4	3/8	4	1	1/16		1/16	1		5	47	946
76	76	1/4	1/4	3/8	3	1	1/16		1/16	1		2	62	940
76	76	1/4	1/4	3/8	2	1	1/8		1/8	1		2	74	935
76	76	1/4	1/4	3/8	1	1	1/8		1/8	1		2	86	932
76	76	5/16	5/16	3/8	4	1	1/16		1/16	1		3	45	947
76	76	5/16	5/16	3/8	3	1	1/16		1/16	1		0	60	941
77	77	0	0	3/8	4	1	1/16		1/16	1		1	43	960
77	77	0	0	3/8	3	1	1/8		1/8	1		5	59	956
77	77	0	0	3/8	2	1	3/16		1/8	3/2		2	74	952
77	77	0	0	3/8	1	1	3/16		1/8	3/2		2	86	948
77	77	1/16	1/16	3/8	4	1	1/16		1/16	1		2	50	961
77	77	1/8	1/8	3/8	4	1	1/16		1/16	1		5	47	962
77	77	3/16	3/16	3/8	4	1	1/16		1/16	1		1	43	963
77	77	3/16	3/16	3/8	3	1	1/16		1/16	1		1	67	957
77	77	3/16	3/16	3/8	2	1	1/16		1/16	1		5	71	953
77	77	3/16	3/16	3/8	1	1	1/16		1/16	1		2	86	949
77	77	1/4	1/4	3/8	4	1	1/16		1/16	1		2	50	964
77	77	1/4	1/4	3/8	3	1	1/16		1/16	1		3	69	958
77	77	1/4	1/4	3/8	2	1	1/16		1/16	1		0	72	954
77	77	1/4	1/4	3/8	1	1	1/16		1/16	1		6	90	950
77	77	5/16	5/16	3/8	4	1	1/16		1/16	1		2	38	965
77	77	5/16	5/16	3/8	3	1	1/16		1/16	1		3	69	959
77	77	5/16	5/16	3/8	2	1	1/16		1/16	1		0	72	955
77	77	5/16	5/16	3/8	1	1	1/16		1/16	1		2	86	951
78	78	0	0	3/8	4	1	1/16		1/16	1		1	43	978
78	78	0	0	3/8	3	1	1/8		1/8	1		1	67	974
78	78	0	0	3/8	2	1	1/8		1/8	1		5	71	970
78	78	0	0	3/8	1	1	1/8		1/8	1		1	91	966
78	78	1/16	1/16	3/8	4	1	1/16		1/16	1		2	50	979
78	78	1/8	1/8	3/8	4	1	1/16		1/16	1		5	47	980
78	78	3/16	3/16	3/8	4	1	1/16		1/16	1		1	43	981
78	78	3/16	3/16	3/8	3	1	1/16		1/16	1		1	67	975
78	78	3/16	3/16	3/8	2	1	1/16		1/16	1		5	71	971
78	78	3/16	3/16	3/8	1	1	1/16		1/16	1		2	86	967
78	78	1/4	1/4	3/8	4	1	1/16		1/16	1		2	50	982
78	78	1/4	1/4	3/8	3	1	1/16		1/16	1		3	69	976
78	78	1/4	1/4	3/8	2	1	1/16		1/16	1		0	72	972
78	78	1/4	1/4	3/8	1	1	1/16		1/16	1		6	90	968
78	78	5/16	5/16	3/8	4	1	1/16		1/16	1		2	38	983
78	78	5/16	5/16	3/8	3	1	1/16		1/16	1		3	69	977
78	78	5/16	5/16	3/8	2	1	1/16		1/16	1		0	72	973
78	78	5/16	5/16	3/8	1	1	1/16		1/16	1		2	86	969
79	79	0	0	3/8	4	1	1/16		1/16	1		1	43	1002
79	79	0	0	3/8	3	1	1/16		1/16	1		1	67	996
79	79	0	0	3/8	2	1	1/16		1/16	1		5	71	990
79	79	0	0	3/8	1	1	1/16		1/16	1		1	91	984
79	79	1/16	1/16	3/8	4	1	1/16		1/16	1		5	47	1003
79	79	1/16	1/16	3/8	3	1	1/16		1/16	1		1	67	997
79	79	1/16	1/16	3/8	2	1	1/16		1/16	1		5	71	991
79	79	1/16	1/16	3/8	1	1	1/16		1/16	1		2	86	985
79	79	1/8	1/8	3/8	4	1	1/16		1/16	1		2	50	1004
79	79	1/8	1/8	3/8	3	1	1/16		1/16	1		3	69	998
79	79	1/8	1/8	3/8	2	1	1/16		1/16	1		0	72	992
79	79	1/8	1/8	3/8	1	1	1/16		1/16	1		6	90	986
79	79	3/16	3/16	3/8	4	1	1/16		1/16	1		2	38	1005
79	79	3/16	3/16	3/8	3	1	1/16		1/16	1		3	69	999
79	79	3/16	3/16	3/8	2	1	1/16		1/16	1		0	72	993
79	79	3/16	3/16	3/8	1	1	1/16		1/16	1		2	86	987
79	79	1/4	1/4	3/8	4	1	1/16		1/16	1		1	43	1006
79	79	1/4	1/4	3/8	3	1	1/16		1/16	1		1	67	1000
79	79	1/4	1/4	3/8	2	1	1/16		1/16	1		5	71	994
79	79	1/4	1/4	3/8	1	1	1/16		1/16	1		1	91	988
79	79	5/16	5/16	3/8	4	1	1/16		1/16	1		5	47	1007
79	79	5/16	5/16	3/8	3	1	1/16		1/16	1		1	67	1001
79	79	5/16	5/16	3/8	2	1	1/16		1/16	1		5	71	995
79	79	5/16	5/16	3/8	1	1	1/16		1/16	1		2	86	989
80	80	0	0	3/8	4	1	1/16		1/16	1		2	50	1026
80	80	0	0	3/8	3	1	1/16		1/16	1		3	69	1020
80	80	0	0	3/8	2	1	1/16		1/16	1		0	72	1014
80	80	0	0	3/8	1	1	1/16		1/16	1		6	90	1008
80	80	1/16	1/16	3/8	4	1	1/16		1/16	1		2	38	1027
80	80	1/16	1/16	3/8	3	1	1/16		1/16	1		3	69	1021
80	80	1/16	1/16	3/8	2	1	1/16		1/16	1		0	72	1015
80	80	1/16	1/16	3/8	1	1	1/16		1/16	1		2	86	1009
80	80	1/8	1/8	3/8	4	1	1/16		1/16	1		1	43	1028
80	80	1/8	1/8	3/8	3	1	1/16		1/16	1		1	67	1022
80	80	1/8	1/8	3/8	2	1	1/16		1/16	1		5	71	1016
80	80	1/8	1/8	3/8	1	1	1/16		1/16	1		1	91	1010
80	80	3/16	3/16	3/8	4	1	1/16		1/16	1		5	47	1029
80	80	3/16	3/16	3/8	3	1	1/16		1/16	1		1	67	1023
80	80	3/16	3/16	3/8	2	1	1/16		1/16	1		5	71	1017
80	80	3/16	3/16	3/8	1	1	1/16		1/16	1		2	86	1011
80	80	1/4	1/4	3/8	4	1	1/16		1/16	1		2	50	1030
80	80	1/4	1/4	3/8	3	1	1/16		1/16	1		3	69	1024
80	80	1/4	1/4	3/8	2	1	1/16		1/16	1		0	72	1018
80	80	1/4	1/4	3/8	1	1	1/16		1/16	1		6	90	1012
80	80	5/16	5/16	3/8	4	1	1/16		1/16	1		2	38	1031
80	80	5/16	5/16	3/8	3	1	1/16		1/16	1		3	69	1025
80	80	5/16	5/16	3/8	2	1	1/16		1/16	1		0	72	1019
80	80	5/16	5/16	3/8	1	1	1/16		1/16	1		2	86	1013
81	81	0	0	3/8	4	1	1/8		1/8	1		1	43	1038
81	81	0	0	3/8	3	1	1/8		1/8	1		1	67	1036
81	81	0	0	3/8	2	1	1/8		1/8	1		5	71	1034
81	81	0	0	3/8	1	1	1/8		1/8	1		1	91	1032
81	81	1/4	1/4	3/8	4	1	1/8		1/8	1		1	67	1039
81	81	1/4	1/4	3/8	3	1	1/8		1/8	1		5	71	1037
81	81	1/4	1/4	3/8	2	1	1/8		1/8	1		2	74	1035
81	81	1/4	1/4	3/8	1	1	1/8		1/8	1		1	79	1033
82	82	0	0	3/8	4	1	1/8		1/8	1		1	67	1043
82	82	0	0	3/8	3	1	1/8		1/8	1		5	71	1042
82	82	0	0	3/8	2	1	1/8		1/8	1		2	74	1041
82	82	0	0	3/8	1	1	1/8		1/8	1		1	79	1040
83	83	0	0	3/8	3	1	1/8		1/8	1		1	55	1044
83	83	1/8	1/8	3/8	3	1	1/8		1/8	1		1	55	1045
83	83	1/4	1/4	3/8	3	1	1/8		1/8	1		1	55	1046
84	84	0	0	3/8	3	1	1/8		1/8	1		0	60	1050
84	84	0	0	3/8	2	1	1/8		1/8	1		-3	63	1047
84	84	1/8	1/8	3/8	3	1	1/8		1/8	1		0	60	1051
84	84	1/8	1/8	3/8	2	1	1/8		1/8	1		-3	63	1048
84	84	1/4	1/4	3/8	3	1	1/16		1/16	1		0	60	1052
84	84	1/4	1/4	3/8	2	1	1/8		1/8	1		-3	63	1049
84	84	5/16	5/16	3/8	3	1	1/16		1/16	1		-2	58	1053
85	85	0	0	3/8	3	1	1/8		1/8	1		-4	56	1061
85	85	0	0	3/8	2	1	1/8		1/8	1		0	72	1057
85	85	0	0	3/8	1	1	1/8		1/8	1		-3	75	1054
85	85	1/8	1/8	3/8	3	1	1/8		1/8	1		-4	56	1062
85	85	1/8	1/8	3/8	2	1	1/8		1/8	1		0	72	1058
85	85	1/8	1/8	3/8	1	1	1/8		1/8	1		-3	75	1055
85	85	1/4	1/4	3/8	3	1	1/16		1/16	1		-4	56	1063
85	85	1/4	1/4	3/8	2	1	1/16		1/16	1		0	72	1059
85	85	1/4	1/4	3/8	1	1	1/8		1/8	1		-3	75	1056
85	85	5/16	5/16	3/8	3	1	1/16		1/16	1		1	55	1064
85	85	5/16	5/16	3/8	2	1	1/16		1/16	1		-2	70	1060
86	86	0	0	3/8	3	1	1/8		1/8	1		-1	53	1073
86	86	0	0	3/8	2	1	1/8		1/8	1		-4	68	1069
86	86	0	0	3/8	1	1	1/8		1/8	1		-4	80	1065
86	86	1/8	1/8	3/8	3	1	1/8		1/8	1		-1	65	1074
86	86	1/8	1/8	3/8	2	1	1/8		1/8	1		-4	68	1070
86	86	1/8	1/8	3/8	1	1	1/8		1/8	1		-4	80	1066
86	86	1/4	1/4	3/8	3	1	1/16		1/16	1		-1	65	1075
86	86	1/4	1/4	3/8	2	1	1/16		1/16	1		-4	68	1071
86	86	1/4	1/4	3/8	1	1	1/16		1/16	1		-4	80	1067
86	86	5/16	5/16	3/8	3	1	1/16		1/16	1		-3	63	1076
86	86	5/16	5/16	3/8	2	1	1/16		1/16	1		3	69	1072
86	86	5/16	5/16	3/8	1	1	1/16		1/16	1		1	79	1068
87	87	0	0	3/8	3	1	1/8		1/8	1		2	62	1085
87	87	0	0	3/8	2	1	1/8		1/8	1		-2	70	1081
87	87	0	0	3/8	1	1	1/8		1/8	1		-1	77	1077
87	87	1/8	1/8	3/8	3	1	1/8		1/8	1		2	62	1086
87	87	1/8	1/8	3/8	2	1	1/8		1/8	1		-2	70	1082
87	87	1/8	1/8	3/8	1	1	1/8		1/8	1		-1	77	1078
87	87	1/4	1/4	3/8	3	1	1/16		1/16	1		2	62	1087
87	87	1/4	1/4	3/8	2	1	1/16		1/16	1		-2	70	1083
87	87	1/4	1/4	3/8	1	1	1/16		1/16	1		-1	77	1079
87	87	5/16	5/16	3/8	3	1	1/16		1/16	1		-3	63	1088
87	87	5/16	5/16	3/8	2	1	1/16		1/16	1		3	69	1084
87	87	5/16	5/16	3/8	1	1	1/16		1/16	1		1	79	1080
88	88	0	0	3/8	3	1	1/8		1/8	1		2	62	1097
88	88	0	0	3/8	2	1	1/8		1/8	1		-2	70	1093
88	88	0	0	3/8	1	1	1/8		1/8	1		-1	77	1089
88	88	1/8	1/8	3/8	3	1	1/8		1/8	1		2	62	1098
88	88	1/8	1/8	3/8	2	1	1/8		1/8	1		-2	70	1094
88	88	1/8	1/8	3/8	1	1	1/8		1/8	1		-1	77	1090
88	88	1/4	1/4	3/8	3	1	1/16		1/16	1		2	62	1099
88	88	1/4	1/4	3/8	2	1	1/16		1/16	1		-2	70	1095
88	88	1/4	1/4	3/8	1	1	1/16		1/16	1		-1	77	1091
88	88	5/16	5/16	3/8	3	1	1/16		1/16	1		-3	63	1100
88	88	5/16	5/16	3/8	2	1	1/16		1/16	1		3	69	1096
88	88	5/16	5/16	3/8	1	1	1/16		1/16	1		1	79	1092
89	89	0	0	3/8	3	1	1/8		1/8	1		2	62	1103
89	89	0	0	3/8	2	1	1/8		1/8	1		-2	70	1102
89	89	0	0	3/8	1	1	1/8		1/8	1		-1	77	1101
90	90	1/4	1/4	3/8	3	1	1/16		1/16	1		-2	58	1108
90	90	1/4	1/4	3/8	2	1	1/16		1/16	1		2	62	1106
90	90	1/4	1/4	3/8	1	1	1/16		1/16	1		-1	65	1104
90	90	5/16	5/16	3/8	3	1	1/16		1/16	1		3	57	1109
90	90	5/16	5/16	3/8	2	1	1/16		1/16	1		-3	63	1107
90	90	5/16	5/16	3/8	1	1	1/16		1/16	1		-6	66	1105
91	91	0	0	3/8	3	1	1/8		1/8	1		-2	58	1118
91	91	0	0	3/8	2	1	1/8		1/8	1		2	62	1114
91	91	0	0	3/8	1	1	1/8		1/8	1		-1	65	1110
91	91	1/8	1/8	3/8	3	1	1/8		1/8	1		-2	58	1119
91	91	1/8	1/8	3/8	2	1	1/8		1/8	1		2	62	1115
91	91	1/8	1/8	3/8	1	1	1/8		1/8	1		-1	65	1111
91	91	1/4	1/4	3/8	3	1	1/16		1/16	1		-2	58	1120
91	91	1/4	1/4	3/8	2	1	1/16		1/16	1		2	62	1116
91	91	1/4	1/4	3/8	1	1	1/16		1/16	1		-1	65	1112
91	91	5/16	5/16	3/8	3	1	1/16		1/16	1		3	57	1121
91	91	5/16	5/16	3/8	2	1	1/16		1/16	1		-3	63	1117
91	91	5/16	5/16	3/8	1	1	1/16		1/16	1		-6	66	1113
92	92	0	0	3/8	3	1	1/8		1/8	1		-2	58	1130
92	92	0	0	3/8	2	1	1/8		1/8	1		2	62	1126
92	92	0	0	3/8	1	1	1/8		1/8	1		-1	65	1122
92	92	1/8	1/8	3/8	3	1	1/8		1/8	1		-2	58	1131
92	92	1/8	1/8	3/8	2	1	1/8		1/8	1		2	62	1127
92	92	1/8	1/8	3/8	1	1	1/8		1/8	1		-1	65	1123
92	92	1/4	1/4	3/8	3	1	1/16		1/16	1		-2	58	1132
92	92	1/4	1/4	3/8	2	1	1/16		1/16	1		2	62	1128
92	92	1/4	1/4	3/8	1	1	1/16		1/16	1		-1	65	1124
92	92	5/16	5/16	3/8	3	1	1/16		1/16	1		3	57	1133
92	92	5/16	5/16	3/8	2	1	1/16		1/16	1		-3	63	1129
92	92	5/16	5/16	3/8	1	1	1/16		1/16	1		-6	66	1125
93	93	0	0	3/8	3	1	1/8		1/8	1		-2	58	1136
93	93	0	0	3/8	2	1	1/8		1/8	1		2	62	1135
93	93	0	0	3/8	1	1	1/8		1/8	1		-1	65	1134
94	94	0	0	3/8	4	1	1/8		1/8	1		-2	46	1137
94	94	1/8	1/8	3/8	4	1	1/8		1/8	1		-2	46	1138
94	94	1/4	1/4	3/8	4	1	1/8		1/8	1		-2	46	1139
95	95	0	0	3/8	4	1	1/16		1/16	1		-3	51	1140
95	95	1/16	1/16	3/8	4	1	1/16		1/16	1		-2	58	1141
95	95	1/8	1/8	3/8	4	1	1/16		1/16	1		-4	56	1142
95	95	3/16	3/16	3/8	4	1	1/16		1/16	1		1	55	1143
95	95	1/4	1/4	3/8	4	1	1/16		1/16	1		-1	53	1144
95	95	5/16	5/16	3/8	4	1	1/16		1/16	1		-3	51	1145
96	96	0	0	3/8	4	1	1/16		1/16	1		2	50	1149
96	96	0	0	3/8	1	1	1/8		1/8	1		-2	70	1146
96	96	1/16	1/16	3/8	4	1	1/16		1/16	1		0	48	1150
96	96	1/8	1/8	3/8	4	1	1/16		1/16	1		-2	46	1151
96	96	1/8	1/8	3/8	1	1	1/8		1/8	1		-2	70	1147
96	96	3/16	3/16	3/8	4	1	1/16		1/16	1		-4	44	1152
96	96	1/4	1/4	3/8	4	1	1/16		1/16	1		1	43	1153
96	96	1/4	1/4	3/8	1	1	1/8		1/8	1		-2	70	1148
96	96	5/16	5/16	3/8	4	1	1/16		1/16	1		-1	41	1154
97	97	0	0	3/8	4	1	1/8		1/8	1		1	43	1161
97	97	0	0	3/8	1	1	1/16		1/16	1		-3	75	1155
97	97	1/16	1/16	3/8	1	1	1/16		1/16	1		-2	82	1156
97	97	1/8	1/8	3/8	4	1	1/8		1/8	1		-3	39	1162
97	97	1/8	1/8	3/8	1	1	1/16		1/16	1		-4	80	1157
97	97	3/16	3/16	3/8	1	1	1/16		1/16	1		1	79	1158
97	97	1/4	1/4	3/8	1	1	1/16		1/16	1		-1	77	1159
97	97	5/16	5/16	3/8	1	1	1/16		1/16	1		-3	75	1160
98	98	0	0	3/8	3	1	1/8		1/8	1		1	55	1169
98	98	0	0	3/8	1	1	1/16		1/16	1		2	74	1163
98	98	1/16	1/16	3/8	1	1	1/16		1/16	1		0	72	1164
98	98	1/8	1/8	3/8	3	1	1/8		1/8	1		1	55	1170
98	98	1/8	1/8	3/8	1	1	1/16		1/16	1		5	71	1165
98	98	3/16	3/16	3/8	1	1	1/16		1/16	1		-4	68	1166
98	98	1/4	1/4	3/8	3	1	1/8		1/8	1		1	55	1171
98	98	1/4	1/4	3/8	1	1	1/16		1/16	1		1	67	1167
98	98	5/16	5/16	3/8	1	1	1/16		1/16	1		-1	65	1168
99	99	0	0	3/8	3	1	1/16		1/16	1		0	60	1174
99	99	0	0	3/8	1	1	1/8		1/8	1		-3	63	1172
99	99	1/16	1/16	3/8	3	1	1/16		1/16	1		1	67	1175
99	99	1/8	1/8	3/8	1	1	1/8		1/8	1		0	60	1173
