mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
31	31	5/8	5/8	9/8	1	1	1/16		1/16	1		1	67	758
31	31	11/16	11/16	9/8	4	1	1/16		1/16	1		3	45	786
31	31	11/16	11/16	9/8	3	1	1/16		1/16	1		0	60	768
31	31	11/16	11/16	9/8	2	1	1/16		1/16	1		6	66	763
31	31	11/16	11/16	9/8	1	1	1/16		1/16	1		3	69	759
31	31	3/4	3/4	9/8	4	1	1/16		1/16	1		1	43	787
31	31	3/4	3/4	9/8	3	1	1/16		1/16	1		-2	58	769
31	31	3/4	3/4	9/8	2	1	3/8		1/4	3/2	1	1	67	764
31	31	3/4	3/4	9/8	1	1	3/8		1/4	3/2	1	-2	70	760
31	31	13/16	13/16	9/8	4	1	1/16		1/16	1		6	42	788
31	31	13/16	13/16	9/8	3	1	1/16		1/16	1		3	57	770
31	31	7/8	7/8	9/8	4	1	1/16		1/16	1		1	43	789
31	31	7/8	7/8	9/8	3	1	1/16		1/16	1		-2	58	771
31	31	15/16	15/16	9/8	4	1	1/16		1/16	1		-1	41	790
31	31	15/16	15/16	9/8	3	1	1/16		1/16	1		3	57	772
31	31	1	1	9/8	4	1	1/16		1/16	1		4	40	791
31	31	1	1	9/8	3	1	1/16		1/16	1		1	55	773
31	31	17/16	17/16	9/8	4	1	1/16		1/16	1		2	38	792
31	31	17/16	17/16	9/8	3	1	1/16		1/16	1		-1	53	774
32	32	0	0	9/8	4	1	3/8		1/4	3/2		0	36	826
32	32	0	0	9/8	3	1	1/16		1/16	1		4	52	808
32	32	0	0	9/8	2	1	1/16		1/16	1	0	1	67	795
32	32	0	0	9/8	1	1	3/4		1/2	3/2	-1	-2	70	793
32	32	1/16	1/16	9/8	3	1	1/16		1/16	1		-1	53	809
32	32	1/16	1/16	9/8	2	1	1/16		1/16	1		-1	65	796
32	32	1/8	1/8	9/8	3	1	1/16		1/16	1		1	55	810
32	32	1/8	1/8	9/8	2	1	1/16		1/16	1		4	64	797
32	32	3/16	3/16	9/8	3	1	1/16		1/16	1		-1	53	811
32	32	3/16	3/16	9/8	2	1	1/16		1/16	1		-1	65	798
32	32	1/4	1/4	9/8	3	1	1/16		1/16	1		4	52	812
32	32	1/4	1/4	9/8	2	1	1/16		1/16	1	-1	1	67	799
32	32	5/16	5/16	9/8	3	1	1/16		1/16	1		-1	53	813
32	32	5/16	5/16	9/8	2	1	1/16		1/16	1		-1	65	800
32	32	3/8	3/8	9/8	4	1	3/8		1/4	3/2		0	48	827
32	32	3/8	3/8	9/8	3	1	1/16		1/16	1		1	55	814
32	32	3/8	3/8	9/8	2	1	1/16		1/16	1		4	64	801
32	32	7/16	7/16	9/8	3	1	1/16		1/16	1		-1	53	815
32	32	7/16	7/16	9/8	2	1	1/16		1/16	1		-1	65	802
32	32	1/2	1/2	9/8	3	1	1/16		1/16	1		4	52	816
32	32	1/2	1/2	9/8	2	1	1/16		1/16	1		1	67	803
32	32	9/16	9/16	9/8	3	1	1/16		1/16	1		-1	53	817
32	32	9/16	9/16	9/8	2	1	1/16		1/16	1		-1	65	804
32	32	5/8	5/8	9/8	3	1	1/16		1/16	1		1	55	818
32	32	5/8	5/8	9/8	2	1	1/16		1/16	1		4	64	805
32	32	11/16	11/16	9/8	3	1	1/16		1/16	1		4	52	819
32	32	11/16	11/16	9/8	2	1	1/16		1/16	1		1	67	806
32	32	3/4	3/4	9/8	4	1	3/8		1/4	3/2		-5	49	828
32	32	3/4	3/4	9/8	3	1	1/16		1/16	1		-1	53	820
32	32	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-1	65	807
32	32	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-4	68	794
32	32	13/16	13/16	9/8	3	1	1/16		1/16	1		4	52	821
32	32	7/8	7/8	9/8	3	1	1/16		1/16	1		-1	53	822
32	32	15/16	15/16	9/8	3	1	1/16		1/16	1		1	55	823
32	32	1	1	9/8	3	1	1/16		1/16	1		-4	56	824
32	32	17/16	17/16	9/8	3	1	1/16		1/16	1		-1	53	825
33	33	0	0	9/8	4	1	3/8		1/4	3/2		-2	46	851
33	33	0	0	9/8	3	1	3/8		1/4	3/2		-5	49	842
33	33	0	0	9/8	2	1	1/16		1/16	1		-5	61	834
33	33	0	0	9/8	1	1	3/8		1/4	3/2		-6	66	829
33	33	1/16	1/16	9/8	2	1	1/16		1/16	1		0	60	835
33	33	1/8	1/8	9/8	2	1	1/16		1/16	1		-5	61	836
33	33	3/16	3/16	9/8	2	1	1/16		1/16	1		0	60	837
33	33	1/4	1/4	9/8	2	1	1/16		1/16	1		-5	61	838
33	33	5/16	5/16	9/8	2	1	1/16		1/16	1		0	60	839
33	33	3/8	3/8	9/8	4	1	3/8		1/4	3/2		-5	49	852
33	33	3/8	3/8	9/8	3	1	1/16		1/16	1		-1	53	843
33	33	3/8	3/8	9/8	2	1	3/8		1/4	3/2		5	59	840
33	33	3/8	3/8	9/8	1	1	3/8		1/4	3/2	1	-1	65	830
33	33	7/16	7/16	9/8	3	1	1/16		1/16	1		4	52	844
33	33	1/2	1/2	9/8	3	1	1/16		1/16	1		-1	53	845
33	33	9/16	9/16	9/8	3	1	1/16		1/16	1		4	52	846
33	33	5/8	5/8	9/8	3	1	1/16		1/16	1		-1	53	847
33	33	11/16	11/16	9/8	3	1	1/16		1/16	1		4	52	848
33	33	3/4	3/4	9/8	4	1	3/8		1/4	3/2		0	48	853
33	33	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-2	58	841
33	33	3/4	3/4	9/8	3	1	1/4		1/4	1		0	60	849
33	33	3/4	3/4	9/8	1	1	1/8		1/8	1	-1	-1	65	831
33	33	7/8	7/8	9/8	1	1	1/8		1/8	1		1	67	832
33	33	1	1	9/8	3	1	1/8		1/8	1		0	60	850
33	33	1	1	9/8	1	1	1/8		1/8	1		4	64	833
34	34	0	0	9/8	4	1	1/4		1/4	1		-1	41	892
34	34	0	0	9/8	2	1	1/4		1/4	1		3	57	861
34	34	0	0	9/8	1	1	1/4		1/4	1		-1	65	854
34	34	0	0	9/8	3	1	1/16		1/16	1		0	72	874
34	34	1/16	1/16	9/8	3	1	1/16		1/16	1		5	71	875
34	34	1/8	1/8	9/8	3	1	1/16		1/16	1		0	72	876
34	34	3/16	3/16	9/8	3	1	1/16		1/16	1		-2	70	877
34	34	1/4	1/4	9/8	3	1	1/16		1/16	1		3	69	878
34	34	5/16	5/16	9/8	3	1	1/16		1/16	1		1	67	879
34	34	3/8	3/8	9/8	3	1	1/16		1/16	1		-1	65	880
34	34	3/8	3/8	9/8	2	1	1/16		1/16	1		3	81	862
34	34	7/16	7/16	9/8	3	1	1/16		1/16	1		4	64	881
34	34	7/16	7/16	9/8	2	1	1/16		1/16	1		8	80	863
34	34	1/2	1/2	9/8	3	1	1/16		1/16	1		-1	65	882
34	34	1/2	1/2	9/8	2	1	1/16		1/16	1		3	81	864
34	34	9/16	9/16	9/8	3	1	1/16		1/16	1		-3	63	883
34	34	9/16	9/16	9/8	2	1	1/16		1/16	1		1	79	865
34	34	5/8	5/8	9/8	3	1	1/16		1/16	1		2	62	884
34	34	5/8	5/8	9/8	2	1	1/16		1/16	1		-1	77	866
34	34	5/8	5/8	9/8	1	1	1/16		1/16	1		2	86	855
34	34	11/16	11/16	9/8	3	1	1/16		1/16	1		0	60	885
34	34	11/16	11/16	9/8	2	1	1/16		1/16	1		4	76	867
34	34	11/16	11/16	9/8	1	1	1/16		1/16	1		7	85	856
34	34	3/4	3/4	9/8	4	1	1/4		1/4	1		-2	46	893
34	34	3/4	3/4	9/8	3	1	1/16		1/16	1		-2	58	886
34	34	3/4	3/4	9/8	2	1	1/16		1/16	1		2	74	868
34	34	3/4	3/4	9/8	1	1	1/16		1/16	1		2	86	857
34	34	13/16	13/16	9/8	3	1	1/16		1/16	1		3	57	887
34	34	13/16	13/16	9/8	2	1	1/16		1/16	1		7	73	869
34	34	13/16	13/16	9/8	1	1	1/16		1/16	1		0	84	858
34	34	7/8	7/8	9/8	3	1	1/16		1/16	1		-2	58	888
34	34	7/8	7/8	9/8	2	1	1/16		1/16	1		2	74	870
34	34	7/8	7/8	9/8	1	1	1/16		1/16	1		-2	82	859
34	34	15/16	15/16	9/8	3	1	1/16		1/16	1		3	57	889
34	34	15/16	15/16	9/8	2	1	1/16		1/16	1		0	72	871
34	34	15/16	15/16	9/8	1	1	1/16		1/16	1		3	81	860
34	34	1	1	9/8	4	1	1/16		1/16	1		0	48	894
34	34	1	1	9/8	3	1	1/16		1/16	1		1	55	890
34	34	1	1	9/8	2	1	1/16		1/16	1		-2	70	872
34	34	17/16	17/16	9/8	4	1	1/16		1/16	1		2	50	895
34	34	17/16	17/16	9/8	3	1	1/16		1/16	1		-1	53	891
34	34	17/16	17/16	9/8	2	1	1/16		1/16	1		3	69	873
35	35	0	0	9/8	4	1	1/16		1/16	1		-3	51	907
35	35	0	0	9/8	3	1	1/8		1/8	1		-3	51	903
35	35	0	0	9/8	2	1	1/8		1/8	1		1	67	899
35	35	0	0	9/8	1	1	3/8		1/4	3/2	1	1	79	896
35	35	1/16	1/16	9/8	4	1	1/16		1/16	1		2	50	908
35	35	1/8	1/8	9/8	4	1	1/16		1/16	1		-3	51	909
35	35	1/8	1/8	9/8	3	1	1/8		1/8	1		-2	58	904
35	35	1/8	1/8	9/8	2	1	1/8		1/8	1		-3	63	900
35	35	3/16	3/16	9/8	4	1	1/16		1/16	1		2	50	910
35	35	1/4	1/4	9/8	4	1	1/16		1/16	1		0	48	911
35	35	1/4	1/4	9/8	3	1	1/8		1/8	1		-2	58	905
35	35	1/4	1/4	9/8	2	1	1/8		1/8	1		-3	63	901
35	35	5/16	5/16	9/8	4	1	1/16		1/16	1		-2	46	912
35	35	3/8	3/8	9/8	4	1	1/16		1/16	1		3	45	913
35	35	3/8	3/8	9/8	3	1	3/4		1/2	3/2		0	60	906
35	35	3/8	3/8	9/8	2	1	3/4		1/2	3/2		-3	63	902
35	35	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-6	78	897
35	35	7/16	7/16	9/8	4	1	1/16		1/16	1		-2	46	914
35	35	1/2	1/2	9/8	4	1	1/16		1/16	1		3	45	915
35	35	9/16	9/16	9/8	4	1	1/16		1/16	1		-2	46	916
35	35	5/8	5/8	9/8	4	1	1/16		1/16	1		0	48	917
35	35	11/16	11/16	9/8	4	1	1/16		1/16	1		-2	46	918
35	35	3/4	3/4	9/8	4	1	1/16		1/16	1		3	45	919
35	35	3/4	3/4	9/8	1	1	3/8		1/4	3/2	1	-1	77	898
35	35	13/16	13/16	9/8	4	1	1/16		1/16	1		8	44	920
35	35	7/8	7/8	9/8	4	1	1/16		1/16	1		3	45	921
35	35	15/16	15/16	9/8	4	1	1/16		1/16	1		-1	41	922
35	35	1	1	9/8	4	1	1/16		1/16	1		8	44	923
35	35	17/16	17/16	9/8	4	1	1/16		1/16	1		3	45	924
36	36	0	0	9/8	4	1	1/16		1/16	1		-2	46	940
36	36	0	0	9/8	3	1	3/16		1/8	3/2		-2	58	934
36	36	0	0	9/8	2	1	1/8		1/8	1		-5	61	930
36	36	0	0	9/8	1	1	1/8		1/8	1	-1	-1	77	925
36	36	1/16	1/16	9/8	4	1	1/16		1/16	1		3	45	941
36	36	1/8	1/8	9/8	4	1	1/16		1/16	1		-2	46	942
36	36	1/8	1/8	9/8	2	1	1/8		1/8	1		-5	73	931
36	36	1/8	1/8	9/8	1	1	1/8		1/8	1		-2	82	926
36	36	3/16	3/16	9/8	4	1	1/16		1/16	1		-4	44	943
36	36	3/16	3/16	9/8	3	1	1/16		1/16	1		-1	65	935
36	36	1/4	1/4	9/8	4	1	1/16		1/16	1		1	43	944
36	36	1/4	1/4	9/8	3	1	1/16		1/16	1		4	64	936
36	36	1/4	1/4	9/8	2	1	1/8		1/8	1		-5	73	932
36	36	1/4	1/4	9/8	1	1	1/8		1/8	1		-2	82	927
36	36	5/16	5/16	9/8	4	1	1/16		1/16	1		-1	41	945
36	36	5/16	5/16	9/8	3	1	1/16		1/16	1		-1	65	937
36	36	3/8	3/8	9/8	4	1	1/16		1/16	1		4	40	946
36	36	3/8	3/8	9/8	3	1	3/8		1/4	3/2		1	67	938
36	36	3/8	3/8	9/8	2	1	3/4		1/2	3/2		0	72	933
36	36	3/8	3/8	9/8	1	1	3/8		1/4	3/2		-2	82	928
36	36	7/16	7/16	9/8	4	1	1/16		1/16	1		0	36	947
36	36	1/2	1/2	9/8	4	1	1/16		1/16	1		4	40	948
36	36	9/16	9/16	9/8	4	1	1/16		1/16	1		1	43	949
36	36	5/8	5/8	9/8	4	1	1/16		1/16	1		0	48	950
36	36	11/16	11/16	9/8	4	1	1/16		1/16	1		4	52	951
36	36	3/4	3/4	9/8	4	1	1/16		1/16	1		-1	53	952
36	36	3/4	3/4	9/8	3	1	3/8		1/4	3/2		-1	65	939
36	36	3/4	3/4	9/8	1	1	3/8		1/4	3/2		-4	80	929
36	36	13/16	13/16	9/8	4	1	1/16		1/16	1		4	52	953
36	36	7/8	7/8	9/8	4	1	1/16		1/16	1		-1	53	954
36	36	15/16	15/16	9/8	4	1	1/16		1/16	1		1	55	955
36	36	1	1	9/8	4	1	1/16		1/16	1		-4	56	956
36	36	17/16	17/16	9/8	4	1	1/16		1/16	1		-1	53	957
37	37	0	0	9/8	4	1	3/8		1/4	3/2		-2	46	980
37	37	0	0	9/8	3	1	3/8		1/4	3/2		-2	58	971
37	37	0	0	9/8	2	1	1/16		1/16	1		-5	73	963
37	37	0	0	9/8	1	1	3/8		1/4	3/2		-6	78	958
37	37	1/16	1/16	9/8	2	1	1/16		1/16	1		0	72	964
37	37	1/8	1/8	9/8	2	1	1/16		1/16	1		-5	73	965
37	37	3/16	3/16	9/8	2	1	1/16		1/16	1		0	72	966
37	37	1/4	1/4	9/8	2	1	1/16		1/16	1		-5	73	967
37	37	5/16	5/16	9/8	2	1	1/16		1/16	1		0	72	968
37	37	3/8	3/8	9/8	4	1	3/8		1/4	3/2		-5	49	981
37	37	3/8	3/8	9/8	3	1	1/16		1/16	1		-1	53	972
37	37	3/8	3/8	9/8	2	1	3/8		1/4	3/2		5	71	969
37	37	3/8	3/8	9/8	1	1	3/8		1/4	3/2	1	-1	77	959
37	37	7/16	7/16	9/8	3	1	1/16		1/16	1		4	52	973
37	37	1/2	1/2	9/8	3	1	1/16		1/16	1		-1	53	974
37	37	9/16	9/16	9/8	3	1	1/16		1/16	1		4	52	975
37	37	5/8	5/8	9/8	3	1	1/16		1/16	1		-1	53	976
37	37	11/16	11/16	9/8	3	1	1/16		1/16	1		-4	56	977
37	37	3/4	3/4	9/8	4	1	3/8		1/4	3/2		0	48	982
37	37	3/4	3/4	9/8	3	1	1/4		1/4	1		0	60	978
37	37	3/4	3/4	9/8	2	1	3/8		1/4	3/2		-2	70	970
37	37	3/4	3/4	9/8	1	1	1/8		1/8	1	-1	-1	77	960
37	37	7/8	7/8	9/8	1	1	1/8		1/8	1	-1	1	79	961
37	37	1	1	9/8	3	1	1/8		1/8	1		0	60	979
37	37	1	1	9/8	1	1	1/8		1/8	1		4	76	962
38	38	0	0	9/8	4	1	1/8		1/8	1		-1	41	1004
38	38	0	0	9/8	2	1	1/8		1/8	1		3	69	987
38	38	0	0	9/8	3	1	3/8		1/4	3/2		0	72	991
38	38	0	0	9/8	1	1	1/8		1/8	1		-1	77	983
38	38	1/8	1/8	9/8	4	1	1/8		1/8	1		-1	53	1005
38	38	1/8	1/8	9/8	2	1	1/8		1/8	1		3	57	988
38	38	1/8	1/8	9/8	1	1	1/8		1/8	1		0	60	984
38	38	1/4	1/4	9/8	4	1	1/8		1/8	1		-1	53	1006
38	38	1/4	1/4	9/8	2	1	1/8		1/8	1		3	57	989
38	38	1/4	1/4	9/8	1	1	1/8		1/8	1		0	60	985
38	38	3/8	3/8	9/8	4	1	1/4		1/4	1		-1	53	1007
38	38	3/8	3/8	9/8	2	1	1/4		1/4	1		3	57	990
38	38	3/8	3/8	9/8	1	1	1/4		1/4	1		0	60	986
38	38	3/8	3/8	9/8	3	1	1/16		1/16	1		5	71	992
38	38	7/16	7/16	9/8	3	1	1/16		1/16	1		0	72	993
38	38	1/2	1/2	9/8	3	1	1/16		1/16	1		2	74	994
38	38	9/16	9/16	9/8	3	1	1/16		1/16	1		0	72	995
38	38	5/8	5/8	9/8	3	1	1/16		1/16	1		8	68	996
38	38	11/16	11/16	9/8	3	1	1/16		1/16	1		3	69	997
38	38	3/4	3/4	9/8	3	1	1/16		1/16	1		-2	70	998
38	38	13/16	13/16	9/8	3	1	1/16		1/16	1		3	69	999
38	38	7/8	7/8	9/8	3	1	1/16		1/16	1		4	64	1000
38	38	15/16	15/16	9/8	3	1	1/16		1/16	1		-1	65	1001
38	38	1	1	9/8	3	1	1/16		1/16	1		1	67	1002
38	38	17/16	17/16	9/8	3	1	1/16		1/16	1		-1	65	1003
39	39	0	0	9/8	4	1	1/8		1/8	1		-1	41	1029
39	39	0	0	9/8	3	1	1/8		1/8	1		-2	58	1025
39	39	0	0	9/8	1	1	1/8		1/8	1		4	64	1008
39	39	0	0	9/8	2	1	3/8		1/4	3/2		1	79	1012
39	39	1/8	1/8	9/8	4	1	1/8		1/8	1		-1	53	1030
39	39	1/8	1/8	9/8	3	1	1/8		1/8	1		-2	58	1026
39	39	1/8	1/8	9/8	1	1	1/8		1/8	1		4	64	1009
39	39	1/4	1/4	9/8	4	1	1/8		1/8	1		-1	53	1031
39	39	1/4	1/4	9/8	3	1	1/8		1/8	1		-2	58	1027
39	39	1/4	1/4	9/8	1	1	1/8		1/8	1		4	64	1010
39	39	3/8	3/8	9/8	4	1	1/4		1/4	1		-1	53	1032
39	39	3/8	3/8	9/8	3	1	1/4		1/4	1		-2	58	1028
39	39	3/8	3/8	9/8	1	1	1/4		1/4	1		4	64	1011
39	39	3/8	3/8	9/8	2	1	1/16		1/16	1		6	78	1013
39	39	7/16	7/16	9/8	2	1	1/16		1/16	1		1	79	1014
39	39	1/2	1/2	9/8	2	1	1/16		1/16	1		3	81	1015
39	39	9/16	9/16	9/8	2	1	1/16		1/16	1		1	79	1016
39	39	5/8	5/8	9/8	2	1	1/16		1/16	1		9	75	1017
39	39	11/16	11/16	9/8	2	1	1/16		1/16	1		4	76	1018
39	39	3/4	3/4	9/8	2	1	1/16		1/16	1		-1	77	1019
39	39	13/16	13/16	9/8	2	1	1/16		1/16	1		4	76	1020
39	39	7/8	7/8	9/8	2	1	1/16		1/16	1		5	71	1021
39	39	15/16	15/16	9/8	2	1	1/16		1/16	1		0	72	1022
39	39	1	1	9/8	2	1	1/16		1/16	1		2	74	1023
39	39	17/16	17/16	9/8	2	1	1/16		1/16	1		0	72	1024
40	40	0	0	9/8	4	1	1/8		1/8	1		-1	53	1054
40	40	0	0	9/8	3	1	1/8		1/8	1		3	69	1050
40	40	0	0	9/8	2	1	1/8		1/8	1		0	72	1046
40	40	0	0	9/8	1	1	3/8		1/4	3/2		0	84	1033
40	40	1/8	1/8	9/8	4	1	1/8		1/8	1		-1	65	1055
40	40	1/8	1/8	9/8	3	1	1/8		1/8	1		3	69	1051
40	40	1/8	1/8	9/8	2	1	1/8		1/8	1		0	72	1047
40	40	1/4	1/4	9/8	4	1	1/8		1/8	1		-1	65	1056
40	40	1/4	1/4	9/8	3	1	1/8		1/8	1		3	69	1052
40	40	1/4	1/4	9/8	2	1	1/8		1/8	1		0	72	1048
40	40	3/8	3/8	9/8	4	1	1/4		1/4	1		-1	65	1057
40	40	3/8	3/8	9/8	3	1	1/4		1/4	1		3	69	1053
40	40	3/8	3/8	9/8	2	1	1/4		1/4	1		0	72	1049
40	40	3/8	3/8	9/8	1	1	1/16		1/16	1		5	83	1034
40	40	7/16	7/16	9/8	1	1	1/16		1/16	1		0	84	1035
40	40	1/2	1/2	9/8	1	1	1/16		1/16	1		2	86	1036
40	40	9/16	9/16	9/8	1	1	1/16		1/16	1		0	84	1037
40	40	5/8	5/8	9/8	1	1	1/16		1/16	1		8	80	1038
40	40	11/16	11/16	9/8	1	1	1/16		1/16	1		3	81	1039
40	40	3/4	3/4	9/8	1	1	1/16		1/16	1		-2	82	1040
40	40	13/16	13/16	9/8	1	1	1/16		1/16	1		3	81	1041
40	40	7/8	7/8	9/8	1	1	1/16		1/16	1		4	76	1042
40	40	15/16	15/16	9/8	1	1	1/16		1/16	1		-1	77	1043
40	40	1	1	9/8	1	1	1/16		1/16	1		1	79	1044
40	40	17/16	17/16	9/8	1	1	1/16		1/16	1		-1	77	1045
41	41	0	0	9/8	1	1	1/16		1/16	1		7	73	1058
41	41	1/16	1/16	9/8	1	1	1/16		1/16	1		2	74	1059
41	41	1/8	1/8	9/8	1	1	1/16		1/16	1		4	76	1060
41	41	3/16	3/16	9/8	1	1	1/16		1/16	1		2	74	1061
41	41	1/4	1/4	9/8	1	1	1/16		1/16	1		3	69	1062
41	41	5/16	5/16	9/8	1	1	1/16		1/16	1		-2	70	1063
41	41	3/8	3/8	9/8	1	1	1/16		1/16	1		0	72	1064
41	41	7/16	7/16	9/8	1	1	1/16		1/16	1		-2	70	1065
41	41	1/2	1/2	9/8	1	1	1/16		1/16	1		6	66	1066
41	41	9/16	9/16	9/8	1	1	1/16		1/16	1		1	67	1067
41	41	5/8	5/8	9/8	1	1	1/16		1/16	1		3	69	1068
41	41	11/16	11/16	9/8	1	1	1/16		1/16	1		1	67	1069
41	41	3/4	3/4	9/8	1	1	1/16		1/16	1		6	66	1070
41	41	13/16	13/16	9/8	1	1	1/16		1/16	1		1	67	1071
41	41	7/8	7/8	9/8	1	1	1/16		1/16	1		3	69	1072
41	41	15/16	15/16	9/8	1	1	1/16		1/16	1		1	67	1073
41	41	1	1	9/8	1	1	1/16		1/16	1		6	66	1074
41	41	17/16	17/16	9/8	1	1	1/16		1/16	1		1	67	1075
42	42	0	0	9/8	4	1	3/4		1/2	3/2	1	0	48	1092
42	42	0	0	9/8	3	1	1/4		1/4	1		1	55	1086
42	42	0	0	9/8	1	1	1/4		1/4	1		-2	70	1076
42	42	1/4	1/4	9/8	3	1	1/8		1/8	1		-1	53	1087
42	42	1/4	1/4	9/8	1	1	1/8		1/8	1		3	69	1077
42	42	3/8	3/8	9/8	3	1	1/4		1/4	1		4	52	1088
42	42	3/8	3/8	9/8	2	1	1/4		1/4	1		1	67	1082
42	42	3/8	3/8	9/8	1	1	3/8		1/4	3/2	1	1	67	1078
42	42	5/8	5/8	9/8	3	1	1/8		1/8	1		2	50	1089
42	42	5/8	5/8	9/8	2	1	1/8		1/8	1		-1	65	1083
42	42	3/4	3/4	9/8	3	1	1/4		1/4	1		0	48	1090
42	42	3/4	3/4	9/8	4	1	1/4		1/4	1	-1	0	48	1093
42	42	3/4	3/4	9/8	2	1	1/4		1/4	1		4	64	1084
42	42	3/4	3/4	9/8	1	1	1/8		1/8	1	-1	1	67	1079
42	42	7/8	7/8	9/8	1	1	1/8		1/8	1		3	69	1080
42	42	1	1	9/8	4	1	1/8		1/8	1		-2	46	1094
42	42	1	1	9/8	3	1	1/8		1/8	1		4	52	1091
42	42	1	1	9/8	2	1	1/8		1/8	1		1	55	1085
42	42	1	1	9/8	1	1	1/8		1/8	1		-2	70	1081
43	43	0	0	9/8	4	1	1/4		1/4	1		3	45	1115
43	43	0	0	9/8	3	1	1/4		1/4	1		-1	53	1109
43	43	0	0	9/8	2	1	1/4		1/4	1		0	60	1102
43	43	0	0	9/8	1	1	1/4		1/4	1		0	72	1095
43	43	1/4	1/4	9/8	4	1	1/8		1/8	1		1	43	1116
43	43	1/4	1/4	9/8	3	1	1/8		1/8	1		-2	58	1110
43	43	1/4	1/4	9/8	2	1	1/16		1/16	1		2	62	1103
43	43	1/4	1/4	9/8	1	1	1/16		1/16	1		2	74	1096
43	43	5/16	5/16	9/8	2	1	1/16		1/16	1		4	64	1104
43	43	5/16	5/16	9/8	1	1	1/16		1/16	1		4	76	1097
43	43	3/8	3/8	9/8	4	1	1/4		1/4	1		-1	41	1117
43	43	3/8	3/8	9/8	3	1	3/8		1/4	3/2	1	3	57	1111
43	43	3/8	3/8	9/8	2	1	3/8		1/4	3/2	1	-1	65	1105
43	43	3/8	3/8	9/8	1	1	3/8		1/4	3/2	1	-1	77	1098
43	43	5/8	5/8	9/8	4	1	1/8		1/8	1		4	40	1118
43	43	3/4	3/4	9/8	4	1	1/4		1/4	1		2	38	1119
43	43	3/4	3/4	9/8	3	1	1/8		1/8	1	-1	3	57	1112
43	43	3/4	3/4	9/8	2	1	1/8		1/8	1	-1	-1	65	1106
43	43	3/4	3/4	9/8	1	1	1/8		1/8	1	-1	-1	77	1099
43	43	7/8	7/8	9/8	3	1	1/8		1/8	1		2	62	1113
43	43	7/8	7/8	9/8	2	1	1/8		1/8	1		-1	65	1107
43	43	7/8	7/8	9/8	1	1	1/8		1/8	1		3	69	1100
43	43	1	1	9/8	4	1	1/8		1/8	1		7	37	1120
43	43	1	1	9/8	3	1	1/8		1/8	1		4	64	1114
43	43	1	1	9/8	2	1	1/8		1/8	1		1	67	1108
43	43	1	1	9/8	1	1	1/8		1/8	1		3	69	1101
44	44	0	0	9/8	4	1	1/8		1/8	1		2	38	1141
44	44	0	0	9/8	3	1	1/4		1/4	1		2	62	1137
44	44	0	0	9/8	2	1	1/4		1/4	1		-1	65	1133
44	44	0	0	9/8	1	1	1/4		1/4	1		3	69	1121
44	44	1/8	1/8	9/8	4	1	1/8		1/8	1		2	50	1142
44	44	1/4	1/4	9/8	1	1	0	grace16	1/16	1		0	72	1122
44	44	1/4	1/4	9/8	1	1	0	grace16	1/16	1		-2	70	1123
44	44	1/4	1/4	9/8	1	1	0	grace16	1/16	1		3	69	1124
44	44	1/4	1/4	9/8	1	1	0	grace16	1/16	1		-2	70	1125
44	44	1/4	1/4	9/8	4	1	1/8		1/8	1		-2	46	1143
44	44	1/4	1/4	9/8	3	1	1/8		1/8	1		2	62	1138
44	44	1/4	1/4	9/8	2	1	1/8		1/8	1		1	67	1134
44	44	1/4	1/4	9/8	1	1	1/16		1/16	1		0	72	1126
44	44	5/16	5/16	9/8	1	1	1/16		1/16	1		-2	70	1127
44	44	3/8	3/8	9/8	4	1	3/8		1/4	3/2		0	48	1144
44	44	3/8	3/8	9/8	3	1	3/8		1/4	3/2		0	60	1139
44	44	3/8	3/8	9/8	2	1	3/8		1/4	3/2		-1	65	1135
44	44	3/8	3/8	9/8	1	1	3/8		1/4	3/2	1	3	69	1128
44	44	3/4	3/4	9/8	4	1	3/8		1/4	3/2		0	36	1145
44	44	3/4	3/4	9/8	3	1	3/8		1/4	3/2		-2	58	1140
44	44	3/4	3/4	9/8	2	1	3/8		1/4	3/2		4	64	1136
44	44	3/4	3/4	9/8	1	1	3/16		1/8	3/2	-1	3	69	1129
44	44	15/16	15/16	9/8	1	1	1/16		1/16	1		1	67	1130
44	44	1	1	9/8	1	1	3/32		1/16	3/2		2	74	1131
44	44	35/32	35/32	9/8	1	1	1/32		1/32	1		0	72	1132
45	45	0	0	9/8	4	1	1/4		1/4	1		-1	41	1152
45	45	0	0	9/8	3	1	1/4		1/4	1		3	57	1150
45	45	0	0	9/8	2	1	1/4		1/4	1		0	60	1148
45	45	0	0	9/8	1	1	1/4		1/4	1		-1	65	1146
45	45	3/8	3/8	9/8	4	1	1/4		1/4	1		-1	53	1153
45	45	3/8	3/8	9/8	3	1	1/4		1/4	1		3	57	1151
45	45	3/8	3/8	9/8	2	1	1/4		1/4	1		0	60	1149
45	45	3/8	3/8	9/8	1	1	1/4		1/4	1		-1	65	1147
46	46	0	0	9/8	4	1	1/4		1/4	1		-3	51	1171
46	46	0	0	9/8	2	1	1/4		1/4	1		3	57	1167
